# Id,x_center,y_center,z_center,c,c_max,c_min,r_vir,n_vir,n_tot
85012658277,400.291700,479.845000,847.300000,1.881261,10.231613,1.000444,0.062749,3,21
85012658278,395.164700,467.524200,856.089400,1.969423,19.580379,1.000045,0.049467,3,21
85012658280,398.298300,473.815000,854.071000,4.924425,7.616025,2.255934,0.092054,17,21
85012658282,416.045700,433.429600,854.417200,1.992118,36.730497,1.000012,0.066599,8,21
85012658283,414.315500,473.566000,841.034700,1.935689,2.787841,1.075620,0.073936,12,21
85012658284,388.445900,492.105000,841.799600,15.783992,41.873824,1.001646,0.046914,3,21
85012658285,406.104700,486.506800,842.263400,14.456879,17.875050,11.044998,0.066258,4,21
85012658286,409.374200,491.351700,847.427600,1.502368,2.143158,1.000157,0.089289,17,21
85012658287,409.389600,485.081800,843.288100,1.605871,42.933772,1.000005,0.057662,6,21
85012658288,380.940100,423.691300,835.458100,7.960833,495363.772271,2.327969,0.055939,4,21
85012658289,390.732800,476.857800,855.277500,1.595638,7.357166,1.000116,0.056050,3,21
85012658290,416.544700,478.807000,839.490700,1.382284,2.996008,1.000004,0.085004,19,21
85012658295,408.586200,467.179900,856.258700,2.647014,3.378196,1.908050,0.267949,20,21
85012658299,397.826000,419.995500,850.373000,2.750752,3.800783,1.685551,0.089214,16,21
85012658463,427.890100,471.973600,841.485400,2.174065,4.779141,1.000058,0.069542,13,21
85012658474,422.339900,422.989300,839.500300,11.493137,779.959042,1.363459,0.058396,4,21
85012658500,425.884200,445.633500,852.840600,21.553551,236.158510,1.597053,0.069574,7,21
85012660874,371.901600,459.290900,875.308300,3.350603,4.488616,2.229343,0.326492,20,21
85012660875,376.226200,469.469900,871.244600,2.854397,3.637375,2.064233,0.075545,10,21
85012660876,348.475400,495.289300,874.890000,3.110731,3.821935,2.406527,0.271533,20,21
85012660877,344.836500,497.574400,866.421800,1.000015,1.747202,1.000015,0.080233,13,21
85012661266,349.276600,420.653300,831.525600,2.468790,6.198852,1.000384,0.060122,6,21
85012661268,368.438100,420.839800,839.036000,2.412693,33.012761,1.000183,0.060917,5,21
85012661519,367.181300,440.162400,820.588600,1.315613,2.011446,1.000030,0.082053,16,21
85012661520,350.614900,484.260900,822.757300,1.769245,3.175569,1.000032,0.083973,17,21
85012661522,362.675300,435.288300,820.676800,6.829623,8.228088,5.423521,0.317741,20,21
85012661523,365.041300,455.855500,833.035900,2.601362,4.163802,1.000121,0.070766,8,21
85012661524,360.164200,448.623800,824.751800,1.778505,2.386085,1.162098,0.216507,20,21
85012661525,369.491200,438.529200,828.956400,1.000005,3.111872,1.000005,0.069265,7,21
85012661526,374.731200,465.889700,837.009800,1.000022,2.901733,1.000022,0.071090,9,21
85012661527,363.827500,468.129400,831.397000,9.657192,11.983495,7.275212,0.092200,15,21
