# Id,x_center,y_center,z_center,c,c_max,c_min,r_vir,n_vir,n_tot
85003543621,334.000600,447.313600,843.574200,15.755080,17.025579,14.486881,0.308862,112,113
85003543622,335.123800,474.129200,862.762200,6.698856,7.374302,6.012749,0.255755,112,113
85003543623,347.391500,482.728900,861.699800,8.012752,8.675882,7.362215,0.263842,112,113
85003543641,359.493600,454.151100,873.244600,17.722575,19.093398,16.369219,0.287881,112,113
85003543642,369.163300,458.269500,873.915200,9.585138,10.338099,8.832006,0.292059,112,113
85003543643,347.511400,482.989700,885.661900,17.435980,18.829591,16.053072,0.358717,112,113
85003543644,339.653000,471.319700,887.310200,18.126559,19.542990,16.733798,0.321662,112,113
85003543645,360.951300,486.189200,882.093600,28.440396,31.004736,25.903586,0.354248,112,113
85003543646,354.908400,490.633800,905.617900,13.988939,14.964563,13.005742,0.289472,112,113
85003543647,355.664200,492.514300,872.606800,22.041830,23.896077,20.212144,0.618502,112,113
85003543648,367.385100,421.394600,874.811500,19.437236,20.951738,17.887054,0.292824,112,113
85003546314,384.628800,469.805000,875.699900,53.592312,59.823089,47.412943,0.540642,112,113
85003546315,386.133100,455.240800,890.236300,8.134572,8.715374,7.542465,0.265450,112,113
85003546316,392.697300,462.932800,899.198700,13.554146,14.634312,12.460974,0.242046,112,113
85003546317,394.468200,464.049000,897.884000,15.796785,17.004269,14.574216,0.291966,112,113
85003546318,383.618300,485.484900,895.939000,15.302223,16.575403,14.029239,0.377329,112,113
85003546319,394.784000,483.690700,886.405700,8.917225,9.570052,8.281156,0.278299,112,113
85003546320,401.029800,423.364400,883.565400,8.647739,9.371058,7.921372,0.260430,112,113
85003546321,403.163600,423.560500,883.982900,10.017284,10.793256,9.220922,0.434812,112,113
85003546333,383.281100,472.472400,914.203400,9.444278,10.183355,8.703362,0.282897,112,113
85003546754,393.092600,494.494500,890.980000,9.749592,10.535153,8.978899,0.278754,112,113
85003546755,399.070400,511.318400,847.082200,17.899882,19.299270,16.459384,0.532010,112,113
85003546756,407.726500,515.809100,862.953100,14.948037,16.122574,13.768067,0.239619,112,113
85003546758,405.052200,511.250200,872.702000,12.140504,13.127773,11.147440,0.439973,112,113
85003546773,428.416400,514.627300,899.002200,8.778748,9.417692,8.151749,0.307812,112,113
85003572225,398.781400,451.887100,846.831200,15.930605,17.248161,14.626289,0.351293,111,112
85003572226,377.669800,491.674700,823.744000,11.240640,12.089092,10.383680,0.282364,111,112
85003572227,409.487300,464.198000,823.982500,5.668231,6.128197,5.199772,0.228618,111,112
85003572228,378.906600,493.143100,855.107700,16.570326,17.888130,15.244110,0.339726,111,112
85003572242,427.669000,466.343300,837.505400,9.689895,10.408243,8.987940,0.314208,111,112
85003572515,337.718100,421.365700,832.008200,12.384907,13.327010,11.447173,0.275141,111,112
85003572533,367.997900,434.831100,824.011800,9.180792,9.957347,8.411929,0.327980,111,112
85003572534,371.455600,479.641700,846.537800,16.208462,17.622091,14.835520,0.297015,111,112
85003572563,366.168400,443.965700,869.381700,5.815489,6.255425,5.367243,0.253973,111,112
85003572564,371.895300,442.703700,873.442400,13.194509,14.251362,12.158291,0.248019,111,112
85003572565,367.084400,445.790700,873.843900,8.255457,8.948949,7.544703,0.240655,111,112
85003572566,353.409900,475.374200,877.118800,9.490665,10.495048,8.456810,0.228494,111,112
85003572567,363.505600,428.096100,879.781100,6.886068,7.392757,6.390138,0.239026,111,112
85003572568,366.156000,452.595200,879.757000,12.021027,12.870614,11.190505,0.287154,111,112
85003572569,348.908200,462.709300,891.390700,5.706178,6.196760,5.202547,0.252337,111,112
85003572570,345.819700,464.333300,900.212200,7.215961,7.765534,6.668059,0.290325,111,112
85003572571,348.532000,474.929000,905.851900,10.793028,11.772715,9.814046,0.289981,111,112
85003572572,338.328300,456.148000,866.606900,7.599077,8.196985,7.015584,0.260618,111,112
85003575336,388.457600,437.737800,879.870200,7.974586,8.590641,7.371511,0.266166,111,112
85003575337,396.287300,463.981300,869.796600,5.758148,6.293094,5.224501,0.279496,111,112
85003575338,377.996100,442.198900,862.487100,11.190972,12.025156,10.359670,0.266043,111,112
85003575339,416.780500,426.186000,857.340700,13.852109,15.081412,12.616866,0.305761,111,112
85003575340,391.837000,447.741800,857.647200,22.190624,24.163909,20.264534,0.371236,111,112
85003575342,428.477200,422.474100,867.092100,9.506537,10.295901,8.704495,0.298365,111,112
85003575348,425.239000,425.741200,890.304900,12.278343,13.493345,11.084449,0.359624,111,112
85003575352,423.673700,479.845200,900.070100,13.890388,15.166886,12.621310,0.253052,111,112
85003575356,423.514800,481.342300,871.098300,31.516917,35.014175,27.960965,0.357761,111,112
85003575358,424.872700,485.762500,892.023300,21.556122,23.522288,19.572955,0.379384,111,112
85003575709,356.197500,502.183700,917.037500,7.174406,7.676628,6.671393,0.254741,111,112
85003575731,349.559300,517.246300,843.634900,14.779001,15.957680,13.600113,0.255394,111,112
85003575734,367.711900,512.321200,834.056900,24.773488,27.183478,22.335028,0.311876,111,112
85003575735,369.080700,512.484600,835.347500,13.418154,14.561602,12.284203,0.437528,111,112
85003575802,382.210400,506.910200,903.518100,14.088625,15.102003,13.103249,0.234082,111,112
85003575821,380.199600,511.748200,871.664900,7.570323,8.187849,6.961985,0.241984,111,112
85003599223,337.996400,497.725600,846.299300,14.071297,15.246392,12.863384,0.237977,110,111
85003599225,406.858900,480.318100,856.760800,8.991337,9.883713,8.095515,0.296727,110,111
85003601748,427.515400,455.876900,843.931800,7.735248,8.323116,7.147265,0.279405,110,111
85003602074,342.295100,493.667600,826.218100,10.849735,11.789658,9.905865,0.221184,110,111
85003602075,333.598900,467.185200,841.559900,10.456985,11.362966,9.550444,0.349474,110,111
85003602078,365.166700,484.877200,859.487800,11.832675,12.700080,10.947387,0.342757,110,111
85003602081,338.451600,471.332000,853.084200,3.701053,4.239462,3.169199,0.311793,110,111
85003602093,342.974200,446.568900,892.630300,14.832049,16.132499,13.495248,0.330140,110,111
