#OK
#SQL= select * from miniMDR1..FOF as m where m.snapnum = 85 order by np desc
#MAXROWS UNLIMITED
#QUERYTIMEOUT 2400 sec
#DATE 2014-05-27 10:58:12.232 CEST
#QUERYTIME 20 millisec
#COLUMN 1 name=fofId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=snapnum JDBC_TYPE=5 JDBC_TYPENAME=smallint
#COLUMN 3 name=level JDBC_TYPE=5 JDBC_TYPENAME=smallint
#COLUMN 4 name=NInFile JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 5 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 8 name=vx JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=vy JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 10 name=vz JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 11 name=np JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 12 name=mass JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 13 name=size JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 14 name=disp JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 15 name=disp_v JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 16 name=delta JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 17 name=spin JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 18 name=angMom_x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 19 name=angMom_y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 20 name=angMom_z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 21 name=angMom JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 22 name=axis1 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 23 name=axis2 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 24 name=axis3 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 25 name=axis1_x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 26 name=axis1_y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 27 name=axis1_z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 28 name=axis2_x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 29 name=axis2_y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 30 name=axis2_z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 31 name=axis3_x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 32 name=axis3_y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 33 name=axis3_z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 34 name=ix JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 35 name=iy JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 36 name=iz JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 37 name=phkey JDBC_TYPE=4 JDBC_TYPENAME=int
#fofId,snapnum,level,NInFile,x,y,z,vx,vy,vz,np,mass,size,disp,disp_v,delta,spin,angMom_x,angMom_y,angMom_z,angMom,axis1,axis2,axis3,axis1_x,axis1_y,axis1_z,axis2_x,axis2_y,axis2_z,axis3_x,axis3_y,axis3_z,ix,iy,iz,phkey
85008905720,85,0,8905720,407.5064,510.9746,877.6809,68.68,-310.87,107.9,40,3.48840002E11,0.1316,0.07363,120.0,486.4,0.0969,-1.59200002E11,-1.36E10,5.6609997E11,5.8820002E11,0.0478,0.0414,0.0375,0.8714,0.1352,0.4716,-0.4466,-0.1794,0.8766,0.2031,-0.9745,-0.096,417,523,898,806399506
85008905722,85,0,8905722,381.4391,515.2429,839.7629,-150.65,-527.24,230.84,40,3.48840002E11,0.1074,0.04771,130.0,895.6,0.0521,2.21000008E10,2.59899998E11,1.21999999E11,2.87999984E11,0.0376,0.0239,0.0169,0.0639,0.587,0.8071,0.2681,-0.7891,0.5527,0.9613,0.1811,-0.2079,390,527,859,812456970
85008905727,85,0,8905727,414.9922,517.2664,870.1281,160.27,-449.49,89.7,40,3.48840002E11,0.1471,0.1068,250.0,348.5,0.9131,2.74200003E11,-1.20800002E11,2.70499997E12,2.72200001E12,0.074,0.0575,0.0509,0.5456,-0.7742,-0.3208,-0.8276,-0.4375,-0.3516,0.1318,0.4573,-0.8795,424,529,891,812411048
85008905731,85,0,8905731,404.566,513.2343,836.9779,-280.85,-265.18,189.29,40,3.48840002E11,0.1161,0.06648,95.0,709.2,0.0183,7.8379999E10,-7.1480001E10,9.7169998E10,1.439E11,0.0464,0.0388,0.0275,0.789,0.6039,-0.1131,0.3381,-0.273,0.9007,0.513,-0.7488,-0.4195,414,525,857,812451356
85008905733,85,0,8905733,380.7573,514.1553,839.1426,-150.24,-369.46,309.56,40,3.48840002E11,0.1246,0.06842,100.0,573.8,0.0457,-3.7750002E10,-3.30400006E11,-1.008E10,3.32699992E11,0.0482,0.0399,0.0274,0.2832,-0.7554,0.5909,-0.8935,-0.4316,-0.1236,0.3484,-0.493,-0.7972,389,526,859,812457010
85008905735,85,0,8905735,392.7266,510.7876,833.0123,-513.65,-396.95,305.63,40,3.48840002E11,0.129,0.09612,93.0,516.7,0.0483,-1.13800004E11,2.71199994E11,2.50799997E11,3.86500002E11,0.0729,0.0568,0.026,0.8207,0.5235,0.2289,-0.2238,-0.0741,0.9718,0.5257,-0.8488,0.0563,402,523,853,812452818
85009036963,85,0,9036963,373.3399,466.4324,844.212,-388.29,183.41,877.04,39,3.40118995E11,0.1669,0.2194,680.0,232.3,5.1613,2.87999997E12,4.552E12,-4.07899996E11,5.4019998E12,0.2031,0.0628,0.0532,0.4597,-0.0066,0.888,0.6746,-0.6477,-0.354,0.5775,0.7618,-0.2934,382,477,864,997150125
85009036968,85,0,9036968,376.6911,471.2146,857.8384,265.01,-283.03,526.54,39,3.40118995E11,0.1717,0.1732,380.0,213.3,2.3215,-3.64100007E12,2.25799989E12,5.16300014E11,4.31500008E12,0.1564,0.0562,0.0484,0.0665,1.0E-4,-0.9978,0.9024,0.4267,0.0602,0.4257,-0.9044,0.0282,385,482,878,991119941
85009036969,85,0,9036969,390.8203,477.1759,857.2285,-341.25,-581.68,123.52,39,3.40118995E11,0.1226,0.08259,100.0,587.1,0.0934,-4.22900007E11,-1.75199994E11,-4.69699985E11,6.5580001E11,0.0697,0.0364,0.0249,0.535,-0.8078,-0.2476,0.8445,0.5197,0.1294,0.0241,-0.2783,0.9602,400,488,877,991115749
85009036970,85,0,9036970,393.0538,471.9838,856.4085,18.28,-471.22,838.52,39,3.40118995E11,0.1462,0.1058,79.0,345.5,0.0213,3.344E10,1.34100001E11,-1.30800001E11,1.90200005E11,0.0832,0.0516,0.0397,0.05,0.783,0.62,-0.8665,-0.2747,0.4168,0.4967,-0.5581,0.6647,402,483,876,991115873
85009050851,85,0,9050851,379.1331,473.961,821.9633,-333.61,-41.73,412.46,39,3.40118995E11,0.1287,0.07873,95.0,508.0,0.0219,3.312E10,1.26600004E11,9.8640003E10,1.63899998E11,0.0605,0.0391,0.0315,0.9257,0.2964,0.2349,0.02,-0.6585,0.7523,0.3777,-0.6917,-0.6155,388,485,841,990938882
85009050852,85,0,9050852,397.9711,476.0701,821.7772,-365.26,-31.34,299.7,39,3.40118995E11,0.1143,0.06202,100.0,724.4,0.0436,2.17799999E11,1.97299995E11,6.0999999E10,3.00200002E11,0.0393,0.037,0.0303,0.6436,-0.6679,-0.3738,0.4271,0.7186,-0.5488,0.6352,0.1935,0.7477,407,487,841,990968629
85009050853,85,0,9050853,391.6675,467.0071,829.4052,-323.11,-182.88,452.08,39,3.40118995E11,0.1202,0.06827,140.0,623.9,0.1328,2.97800008E11,-8.2479997E10,6.0439999E11,6.788E11,0.0496,0.0382,0.027,0.6839,0.489,-0.5415,0.1396,0.6408,0.7549,0.7161,-0.5919,0.37,401,478,849,990928890
85009050854,85,0,9050854,383.1197,429.0814,837.8441,-354.66,-49.04,553.85,39,3.40118995E11,0.1223,0.07481,92.0,591.9,0.0202,8.7560004E10,6.097E10,1.13099997E11,1.55399995E11,0.0544,0.0434,0.0273,0.9554,0.0946,0.2797,-0.2899,0.1199,0.9495,0.0562,-0.9883,0.142,392,439,857,991275210
85009050855,85,0,9050855,380.6789,446.3827,836.4443,-257.71,179.15,620.43,39,3.40118995E11,0.1255,0.08005,93.0,547.5,0.0132,-1.56999997E10,8.6880002E10,-4.6949999E10,9.9999998E10,0.0707,0.0305,0.0215,0.1681,0.9145,0.368,0.927,-0.2737,0.2566,0.3354,0.298,-0.8937,389,457,856,990909650
85009050856,85,0,9050856,387.4634,485.279,834.8344,-279.79,-300.07,463.7,39,3.40118995E11,0.1346,0.07431,92.0,443.3,0.0198,-5.5600001E10,2.66800005E10,-1.39099996E11,1.52200004E11,0.0489,0.0458,0.0319,0.3043,0.4081,0.8607,0.9312,-0.318,-0.1784,0.2009,0.8558,-0.4768,396,496,854,990947214
85009050857,85,0,9050857,381.4498,451.0254,845.9427,-229.68,325.9,789.46,39,3.40118995E11,0.127,0.06966,94.0,528.1,0.0158,5.2829999E10,-7.5390001E10,7.5220001E10,1.18899999E11,0.0494,0.0403,0.0278,0.4163,-0.2155,0.8833,0.6527,-0.6055,-0.4554,0.633,0.7661,-0.1114,390,461,866,991160995
85009050858,85,0,9050858,400.4937,452.5836,846.9493,-236.38,242.45,843.78,39,3.40118995E11,0.1217,0.06749,93.0,600.7,0.0193,-1.82700006E9,8.0720003E10,-1.23400004E11,1.47399999E11,0.0499,0.0385,0.0239,0.8858,0.2645,0.3813,0.2077,-0.9607,0.184,0.415,-0.0838,-0.906,410,463,867,991155582
85009050859,85,0,9050859,396.1164,462.6535,849.357,-406.86,138.4,966.8,39,3.40118995E11,0.1303,0.07656,94.0,489.0,0.0189,-2.13799997E10,1.06499998E11,9.1579998E10,1.42100005E11,0.0549,0.0427,0.0318,0.7521,0.3741,-0.5425,-0.2862,0.927,0.2425,0.5936,-0.0272,0.8043,405,473,869,991142691
85009050860,85,0,9050860,395.6971,475.6089,849.1232,-82.84,-294.4,1066.77,39,3.40118995E11,0.1201,0.0626,120.0,624.8,0.0565,1.377E11,-1.20800002E11,2.92900012E11,3.45499992E11,0.0432,0.0361,0.0273,0.1781,-0.6707,-0.72,0.7432,0.5713,-0.3483,0.645,-0.4731,0.6002,405,487,869,991116525
85009050861,85,0,9050861,397.8264,478.6938,849.5446,-391.77,-877.58,521.14,39,3.40118995E11,0.1414,0.1023,86.0,382.7,0.0512,-4.18599993E11,3.1920001E10,2.24700006E10,4.20400005E11,0.0784,0.0536,0.0376,0.2965,0.1963,-0.9347,0.8145,0.4591,0.3548,0.4988,-0.8664,-0.0237,407,490,869,991116946
85009050862,85,0,9050862,388.308,476.522,854.517,146.3,-520.61,836.86,39,3.40118995E11,0.1235,0.05939,110.0,574.5,0.0743,1.40000002E11,-3.47000013E11,2.83800011E11,4.69699985E11,0.038,0.037,0.0266,0.4921,0.7738,0.3989,0.0913,-0.5016,0.8603,0.8657,-0.3869,-0.3175,397,487,875,991118353
85009050863,85,0,9050863,400.6957,449.5394,853.2902,-251.64,323.35,843.7,39,3.40118995E11,0.1345,0.09751,110.0,444.7,0.1252,-2.16099996E11,6.8109998E11,3.34100005E11,7.8880001E11,0.0833,0.0422,0.0278,0.7218,0.1289,0.68,-0.3796,-0.7478,0.5447,0.5787,-0.6513,-0.4908,410,460,873,991156203
85009050864,85,0,9050864,407.2007,444.7159,851.3377,-204.31,162.11,634.87,39,3.40118995E11,0.1274,0.07137,97.0,522.7,0.0463,-6.705E10,2.84100002E11,1.69399992E11,3.37500013E11,0.0488,0.0391,0.0342,0.8174,0.5431,0.1918,0.5751,-0.7885,-0.2182,0.0327,0.2887,-0.9569,416,455,871,991046656
85009050866,85,0,9050866,413.3929,452.998,855.8507,-319.04,-177.68,666.08,39,3.40118995E11,0.1083,0.05895,110.0,852.7,0.0565,1.32199997E11,3.34699987E11,-3.5660001E10,3.61599992E11,0.0476,0.0314,0.0148,0.7295,-0.585,0.3544,0.0294,-0.4908,-0.8708,0.6833,0.6457,-0.3408,423,463,876,991045750
85009050867,85,0,9050867,406.9895,486.1957,842.4478,-755.1,-615.21,453.83,39,3.40118995E11,0.1291,0.07511,85.0,502.3,0.0306,-2.14699999E11,-6.1619999E9,-1.36100004E11,2.54299996E11,0.055,0.0421,0.0288,0.6008,-0.7886,-0.1308,-0.7264,-0.4703,-0.5012,0.3337,0.3962,-0.8554,416,497,862,990982137
85009050868,85,0,9050868,388.8506,485.0974,853.9465,-208.73,-1280.07,54.49,39,3.40118995E11,0.1225,0.06864,130.0,588.5,0.0273,6.6900001E10,5.7679999E10,1.19299998E11,1.48399997E11,0.0509,0.0361,0.0283,0.2453,-0.7687,-0.5907,0.8138,0.4944,-0.3054,0.5268,-0.4058,0.7468,398,496,874,991123538
85009050872,85,0,9050872,391.7473,421.238,823.4062,-204.51,-163.44,398.82,39,3.40118995E11,0.1344,0.08529,83.0,445.5,0.063,-2.49400001E11,3.64200002E11,-3.05200005E11,5.36599986E11,0.0611,0.043,0.0409,0.7656,0.6289,-0.1355,-0.1083,0.3336,0.9365,0.6342,-0.7023,0.3235,401,431,843,991294551
85009050943,85,0,9050943,430.1303,436.7409,823.199,277.26,-134.2,266.34,39,3.40118995E11,0.1291,0.07956,90.0,503.1,0.0223,-1.68700002E11,1.68399995E10,-4.7550001E10,1.761E11,0.0639,0.0407,0.0241,0.7383,-0.6709,-0.0698,-0.571,-0.5665,-0.5942,0.3591,0.4785,-0.8013,440,447,842,991322997
85009050944,85,0,9050944,430.2787,460.5601,824.6119,267.07,310.06,270.72,39,3.40118995E11,0.1305,0.07493,94.0,486.2,0.1034,2.68200002E11,2.31599997E11,-6.9689999E11,7.8179998E11,0.0491,0.0418,0.038,0.1649,-0.977,0.1355,-0.979,-0.1788,-0.0979,0.1199,-0.1165,-0.9859,440,471,844,991005887
85009050959,85,0,9050959,428.0343,471.3523,831.5134,247.83,-343.33,365.92,39,3.40118995E11,0.1216,0.06742,92.0,602.0,0.0209,1.42300004E11,-4.443E10,6.2529999E10,1.61700004E11,0.046,0.0376,0.0317,0.476,-0.0346,-0.8787,-0.1226,0.9869,-0.1053,0.8708,0.1578,0.4655,438,482,851,990987615
85009050964,85,0,9050964,424.1551,438.5915,835.753,9.95,-79.86,427.95,39,3.40118995E11,0.123,0.07098,86.0,581.6,0.0505,1.26500004E11,-2.015E11,3.41200011E11,4.15999984E11,0.0548,0.0339,0.0296,0.6796,-0.5384,0.4983,0.3846,-0.3169,-0.867,0.6247,0.7808,-0.0083,434,449,855,991028340
85009050999,85,0,9050999,421.946,425.6305,848.9464,69.84,117.58,483.6,39,3.40118995E11,0.1323,0.07599,84.0,467.0,0.0456,1.97499994E11,-2.63700005E11,1.93999995E11,3.82299996E11,0.0488,0.0443,0.0377,0.0208,0.2784,0.9602,0.7046,-0.6855,0.1835,0.7093,0.6728,-0.2105,432,435,869,991412442
85009051000,85,0,9051000,419.4367,460.2542,847.829,-192.22,-130.25,493.51,39,3.40118995E11,0.1276,0.0783,81.0,520.5,0.0564,-1.28299999E11,2.87600005E10,-4.75999994E11,4.93900005E11,0.0561,0.0425,0.034,0.1897,-0.8858,0.4235,0.9706,0.104,-0.2171,0.1482,0.4522,0.8795,429,471,868,991049710
85009052423,85,0,9052423,376.0839,466.1073,871.1721,1391.55,-509.19,478.63,39,3.40118995E11,0.1447,0.1549,180.0,356.7,0.2755,6.3059997E11,8.3250001E11,2.12999995E11,1.06599999E12,0.1356,0.0628,0.04,0.3292,0.8487,0.414,-0.4079,-0.2676,0.8729,0.8516,-0.4562,0.2581,385,477,892,991133744
85009052424,85,0,9052424,342.4406,497.8394,872.9053,89.33,-377.5,120.14,39,3.40118995E11,0.1111,0.05231,110.0,788.7,0.0274,-6.8439998E10,-1.55100004E11,3.8189998E10,1.73799997E11,0.0363,0.0301,0.0226,0.9029,-0.1474,0.4037,0.4099,0.0127,-0.9121,0.1294,0.989,0.0719,350,509,893,997003898
85009052425,85,0,9052425,360.8771,497.9413,912.5288,107.8,-167.3,-114.88,39,3.40118995E11,0.1314,0.0795,100.0,477.1,0.1295,-7.6849997E11,1.70600006E11,-4.22299992E11,8.9329998E11,0.052,0.0456,0.039,0.7916,-0.4907,0.3642,0.2551,-0.2762,-0.9266,0.5552,0.8264,-0.0935,369,509,934,994306588
85009052426,85,0,9052426,348.9949,495.8509,874.9991,15.97,-883.14,-158.49,39,3.40118995E11,0.1285,0.07882,120.0,510.2,0.1134,6.2489998E11,-1.19600005E10,-2.05599998E11,6.5799999E11,0.0576,0.0425,0.0328,0.0199,-0.9823,-0.1862,-0.4782,0.1542,-0.8646,0.878,0.1063,-0.4667,357,507,895,996994193
85009052427,85,0,9052427,334.6617,497.7837,883.8984,-165.58,-335.33,-116.77,39,3.40118995E11,0.1521,0.129,89.0,307.0,0.1532,9.679E11,1.47399999E11,-7.2549997E11,1.21900001E12,0.0999,0.0741,0.0336,0.1656,-0.6027,0.7806,0.9448,-0.13,-0.3008,0.2828,0.7873,0.5479,342,509,905,994085050
85009052736,85,0,9052736,366.9109,435.178,822.9981,-569.06,-18.85,132.7,39,3.40118995E11,0.1445,0.136,93.0,358.0,0.126,3.70699993E11,-8.0089999E11,-3.71599999E11,9.5759997E11,0.1268,0.0374,0.0311,0.3602,-0.1342,0.9232,0.8872,-0.2565,-0.3834,0.2882,0.9572,0.0267,375,445,842,997196834
85009052737,85,0,9052737,372.6801,478.2489,824.1994,-231.17,-55.07,410.57,39,3.40118995E11,0.1238,0.06444,100.0,570.8,0.0286,1.14600002E11,-3.1920001E10,-1.52899994E11,1.93700004E11,0.0519,0.0286,0.0251,0.0285,-0.2951,0.955,0.2897,-0.912,-0.2904,0.9567,0.285,0.0595,381,489,843,996939499
85009052738,85,0,9052738,337.4799,461.0173,821.8558,-338.58,35.37,142.37,39,3.40118995E11,0.134,0.08919,86.0,449.7,0.0607,-1.67700005E11,4.65900012E11,-8.694E10,5.02700016E11,0.0717,0.0443,0.0289,0.6568,0.4884,0.5745,-0.7251,0.2002,0.6589,0.2068,-0.8493,0.4857,345,472,841,997076656
85009052739,85,0,9052739,369.7361,467.1286,836.3422,45.5,87.05,781.16,39,3.40118995E11,0.1482,0.1021,73.0,331.8,0.0357,1.83800005E11,-1.78200003E11,2.34200007E11,3.46900005E11,0.0746,0.0588,0.0369,0.9768,0.2142,0.0066,0.1562,-0.7329,0.6621,0.1466,-0.6457,-0.7494,378,478,856,997167988
85009052740,85,0,9052740,349.8096,454.739,835.7811,-74.89,12.19,288.74,39,3.40118995E11,0.1291,0.0819,88.0,502.9,0.0319,3.1439999E10,-3.12399995E10,2.51999994E11,2.55899992E11,0.0525,0.0492,0.0389,0.6255,-0.0554,0.7783,0.7163,-0.3547,-0.6009,0.3093,0.9334,-0.1821,358,465,855,997173424
85009052743,85,0,9052743,346.3203,489.8958,830.1398,-67.24,-226.89,294.84,39,3.40118995E11,0.1345,0.09175,72.0,444.7,0.0152,1.476E9,-2.31000003E10,1.47999998E11,1.49700002E11,0.0669,0.0557,0.0286,0.4681,0.5773,0.669,0.0397,-0.77,0.6368,0.8828,-0.2715,-0.3834,354,501,850,996950483
85009052744,85,0,9052744,359.6152,491.6146,823.1533,-220.2,-100.1,369.06,39,3.40118995E11,0.1149,0.05845,110.0,712.9,0.0259,-1.16299997E11,-8.5030003E10,-8.5419999E10,1.67500005E11,0.0395,0.0357,0.024,0.4952,-0.8404,-0.2205,0.4123,0.4507,-0.7917,0.7647,0.3011,0.5697,368,503,842,996936391
85009052745,85,0,9052745,364.6952,474.5826,844.3251,72.38,-260.66,431.08,39,3.40118995E11,0.1712,0.1519,500.0,214.9,2.4652,-1.75800005E12,2.99499992E12,-3.49999989E11,3.48999988E12,0.1185,0.075,0.058,0.9743,0.2024,0.0989,0.211,-0.9737,-0.0858,0.0789,0.1045,-0.9914,373,485,864,996981906
85009052746,85,0,9052746,347.3118,487.0013,841.2736,-21.82,-349.17,187.24,39,3.40118995E11,0.1325,0.1115,99.0,465.2,0.0781,-1.05999999E11,5.47700015E11,-1.6E10,5.5809999E11,0.083,0.0636,0.0384,0.9032,-0.0059,0.4291,0.1772,-0.9056,-0.3854,0.3908,0.4242,-0.8169,355,498,861,996954068
85009052747,85,0,9052747,339.2533,457.5978,849.8538,74.3,166.81,-17.91,39,3.40118995E11,0.1304,0.0815,87.0,487.6,0.0322,1.78699993E11,2.64499999E10,-1.91400002E11,2.63199998E11,0.0596,0.0451,0.0323,0.4177,-0.0596,0.9066,0.6672,-0.6573,-0.3506,0.6168,0.7513,-0.2348,347,468,870,997116695
85009052748,85,0,9052748,343.5316,496.9087,824.1311,-176.63,-230.58,331.71,39,3.40118995E11,0.1352,0.08418,97.0,437.3,0.043,-2.23800001E11,1.11000003E11,-1.887E11,3.13100009E11,0.0568,0.0551,0.0283,0.5792,-0.4991,-0.6445,0.0045,0.7926,-0.6098,0.8151,0.3503,0.4614,351,508,843,997043734
85009052764,85,0,9052764,374.7214,426.7703,859.9645,-55.08,700.11,11.06,39,3.40118995E11,0.1219,0.07752,110.0,597.7,0.0525,2.977E11,-1.63400008E11,7.4329997E10,3.47599995E11,0.0524,0.0424,0.0381,0.0715,-0.507,-0.859,-0.1109,0.8518,-0.5119,0.9913,0.1319,0.0046,383,437,880,997236664
85009052765,85,0,9052765,369.8954,474.4099,860.4547,525.37,-166.56,616.96,39,3.40118995E11,0.1272,0.07998,95.0,525.6,0.0464,-2.78000009E11,-2.04699992E11,-1.27600005E10,3.45499992E11,0.0613,0.0388,0.0335,0.1616,0.4311,-0.8877,0.0816,0.8906,0.4474,0.9835,-0.1448,0.1087,378,485,881,996978554
85009052766,85,0,9052766,365.8049,420.6814,881.6959,321.84,8.23,59.14,39,3.40118995E11,0.1098,0.05308,150.0,817.8,0.0592,-2.15800005E11,1.75300002E11,-4.8199997E9,2.78099984E11,0.0355,0.0287,0.0269,0.7752,-0.4294,0.4633,0.6303,0.4767,-0.6128,0.0423,0.7671,0.6402,374,430,902,994908876
85009052769,85,0,9052769,366.9605,472.0898,858.9916,503.9,-107.57,499.73,39,3.40118995E11,0.1186,0.06457,100.0,648.1,0.0222,-1.05200001E11,4.7489999E10,-1.02899999E11,1.54599997E11,0.0501,0.0332,0.0234,0.389,0.8709,-0.3002,0.8568,-0.2224,0.4652,0.3384,-0.4382,-0.8328,375,483,879,996982665
85009052770,85,0,9052770,373.5509,479.8302,858.8555,-47.81,-918.29,514.1,39,3.40118995E11,0.1127,0.05975,110.0,756.0,0.0554,-2.31399997E11,-2.56999997E11,9.8519998E10,3.59599997E11,0.041,0.0397,0.0174,0.9106,-0.0434,-0.4111,0.4128,0.1473,0.8988,0.0215,-0.9881,0.152,382,491,879,996980366
85009052790,85,0,9052790,371.8179,476.6792,855.9205,57.51,-765.58,562.89,39,3.40118995E11,0.1291,0.07419,99.0,502.6,0.114,1.29099997E11,5.8080002E11,5.5299998E11,8.1229998E11,0.0511,0.0398,0.036,0.639,-0.6459,-0.4176,0.1239,0.6223,-0.7729,0.7591,0.4421,0.4777,380,488,876,996980390
85009052877,85,0,9052877,362.4336,463.7681,871.6265,521.51,-472.11,856.48,39,3.40118995E11,0.1186,0.0556,110.0,649.4,0.0316,-8.128E9,-6.4279998E10,1.91800001E11,2.02400006E11,0.0386,0.0324,0.0233,0.1336,0.2225,0.9657,0.9766,-0.1953,-0.0901,0.1685,0.9552,-0.2434,371,474,892,997152097
85009052878,85,0,9052878,362.4064,462.6512,874.6773,111.56,281.27,441.4,39,3.40118995E11,0.1282,0.07972,180.0,513.2,0.0901,-6.3689998E10,-1.19099998E11,3.23099984E11,3.50099997E11,0.063,0.0389,0.0294,0.9813,-0.0229,-0.1911,0.1572,0.668,0.7274,0.111,-0.7439,0.6591,371,473,895,997152085
85009052879,85,0,9052879,368.3587,445.0037,870.1762,-481.99,62.21,335.33,39,3.40118995E11,0.1731,0.2155,940.0,207.9,8.8177,4.44300001E11,6.4530001E12,1.38800005E12,6.6160002E12,0.1755,0.0965,0.079,0.4154,-0.5163,0.749,-0.0663,-0.8383,-0.5411,0.9072,0.1751,-0.3825,377,455,891,997158081
85009052880,85,0,9052880,360.6049,477.1327,870.5852,602.37,-565.32,-34.83,39,3.40118995E11,0.1346,0.08999,160.0,443.2,0.1924,-1.59600001E11,2.66000007E11,-8.1889998E11,8.7570003E11,0.0713,0.042,0.0352,0.4388,-0.8152,0.378,0.2532,-0.2915,-0.9225,0.8622,0.5005,0.0785,369,488,891,996975934
85009052881,85,0,9052881,367.9707,471.2581,870.6656,354.5,-127.92,57.11,39,3.40118995E11,0.1409,0.1064,220.0,386.2,0.388,-1.64899996E11,7.3850002E11,9.7829998E11,1.237E12,0.0805,0.0585,0.0372,0.9473,0.0853,0.3089,0.1658,-0.9553,-0.2448,0.2742,0.2831,-0.919,376,482,891,996977701
85009052882,85,0,9052882,348.3763,451.1951,873.4907,517.75,181.66,-58.54,39,3.40118995E11,0.1184,0.06783,110.0,652.4,0.0302,7.302E8,-1.75500001E11,-9.8640003E10,2.01300001E11,0.0509,0.0346,0.0283,0.7396,-0.3172,0.5936,-0.6721,-0.3946,0.6265,0.0355,-0.8624,-0.505,356,462,894,997137492
85009052883,85,0,9052883,359.1302,462.0046,873.3541,1046.88,207.42,132.16,39,3.40118995E11,0.164,0.1859,830.0,244.9,23.8458,1.83599995E13,-3.02799992E12,8.4509998E12,2.0440001E13,0.1634,0.0696,0.0542,0.0814,0.8475,-0.5244,-0.8002,0.3693,0.4726,0.5942,0.3812,0.7083,367,473,894,997141172
85009052884,85,0,9052884,365.2053,450.3551,873.7625,339.12,199.99,15.41,39,3.40118995E11,0.1214,0.06564,99.0,605.2,0.0412,-2.26800005E10,1.49399994E11,2.55000003E11,2.96399995E11,0.0449,0.0366,0.0306,0.6446,-0.4309,-0.6315,0.3531,0.9005,-0.254,0.6781,-0.0592,0.7326,373,461,894,997155948
85009052885,85,0,9052885,370.4933,465.7657,869.6139,721.55,-191.28,28.65,39,3.40118995E11,0.1326,0.09349,83.0,463.9,0.0432,2.527E11,1.59299994E11,2.15400006E11,3.68299999E11,0.079,0.0422,0.0265,0.8662,-0.4914,-0.0907,0.3057,0.6647,-0.6817,0.3953,0.5628,0.726,379,476,890,997151701
85009052886,85,0,9052886,342.3159,482.6942,883.5957,-111.45,-89.22,83.76,39,3.40118995E11,0.115,0.06066,110.0,711.1,0.0427,-6.9840003E10,2.52500001E11,1.184E11,2.87500009E11,0.0436,0.0354,0.0227,0.1801,-0.6517,0.7368,-0.8899,-0.4272,-0.1603,0.4192,-0.6268,-0.6568,350,494,904,994114484
85009052887,85,0,9052887,366.386,440.8615,881.2917,-19.09,433.0,-480.04,39,3.40118995E11,0.1128,0.06061,110.0,755.1,0.063,-2.37500006E11,3.0320001E11,1.12199999E11,4.01199989E11,0.0421,0.0332,0.0281,0.0976,0.8906,0.4441,0.8613,-0.2992,0.4107,0.4986,0.3424,-0.7963,375,451,902,994152764
85009052888,85,0,9052888,346.6619,448.6375,888.2217,336.15,221.56,-234.86,39,3.40118995E11,0.1269,0.07778,100.0,529.4,0.0577,-1.7999999E10,-2.60000006E11,-3.05700012E11,4.01699996E11,0.0588,0.0416,0.0291,0.1713,-0.9838,-0.0521,-0.985,-0.1697,-0.0324,0.023,0.0569,-0.9981,354,459,909,994149472
