#OK
#SQL= select * from miniMDR1..BDMW as m where m.snapnum = 85 order by np desc
#MAXROWS UNLIMITED
#QUERYTIMEOUT 2400 sec
#DATE 2014-05-27 10:56:09.315 CEST
#QUERYTIME 465 millisec
#COLUMN 1 name=bdmId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=snapnum JDBC_TYPE=5 JDBC_TYPENAME=smallint
#COLUMN 3 name=NInCat JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 4 name=hostFlag JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 5 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 8 name=vx JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=vy JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 10 name=vz JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 11 name=np JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 12 name=Mvir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 13 name=Mtot JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 14 name=Rvir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 15 name=Vrms JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 16 name=Vcir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 17 name=conc JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 18 name=Xoff JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 19 name=virialRatio JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 20 name=spin JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 21 name=Rrms JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 22 name=axisratio_2_1 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 23 name=axisratio_3_1 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 24 name=axis1_x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 25 name=axis1_y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 26 name=axis1_z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 27 name=ix JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 28 name=iy JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 29 name=iz JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 30 name=phkey JDBC_TYPE=4 JDBC_TYPENAME=int
bdmId,snapnum,NInCat,hostFlag,x,y,z,vx,vy,vz,np,Mvir,Mtot,Rvir,Vrms,Vcir,conc,Xoff,virialRatio,spin,Rrms,axisratio_2_1,axisratio_3_1,axis1_x,axis1_y,axis1_z,ix,iy,iz,phkey
8511538183,85,11538183,-1,387.5094,482.9697,910.0284,-126.49,-443.99,-3.55,21,1.82100001E11,1.82100001E11,0.0925,65.27,91.14,2.2,0.2839,-0.2434,0.0542,0.0676,0.3373,0.1313,0.7322,0.6423,0.2264,396,494,931,993797537
8511537035,85,11537035,-1,384.3978,507.7441,901.892,16.34,-104.36,-121.05,21,1.82100001E11,2.16800002E11,0.098,111.2,96.31,5.496,0.1634,0.6611,0.1041,0.0531,0.4789,0.3465,0.2958,-0.6546,0.6957,393,519,923,806558961
8511536669,85,11536669,-1,366.2409,498.4608,907.3492,197.92,-449.86,251.18,21,1.82100001E11,1.82100001E11,0.0925,70.8,96.54,4.529,0.0718,-0.2327,0.0181,0.0563,0.2698,0.1052,0.8978,0.4148,0.1479,375,510,929,994306996
8511537573,85,11537573,8511537183,374.9036,503.9912,905.3358,92.62,-658.21,-29.3,21,1.82100001E11,2.86200005E11,0.0837,61.77,107.4,6.615,0.1384,-0.9324,0.0169,0.0436,0.8048,0.7377,-0.1054,-0.5314,0.8405,383,516,927,809468118
8511536095,85,11536095,-1,353.2457,457.7206,901.6243,40.4,138.93,-292.83,21,1.82100001E11,1.82100001E11,0.0925,78.03,127.9,17.65,0.1686,-0.437,0.0602,0.0485,0.658,0.306,0.2817,-0.0687,0.957,361,468,923,994167016
8511536040,85,11536040,-1,388.5446,420.417,911.6965,85.62,24.35,295.85,21,1.82100001E11,2.081E11,0.0967,93.99,92.26,3.653,0.2082,0.5812,0.1103,0.0661,0.1868,0.0961,0.0417,0.2001,0.9789,397,430,933,993150428
8511536278,85,11536278,-1,369.5553,500.0516,908.187,332.86,-927.39,-337.56,21,1.82100001E11,1.90800003E11,0.095,78.85,101.4,6.829,0.2397,-0.1625,0.0425,0.0517,0.7465,0.5765,-0.3456,0.9384,-0.0020,378,512,929,809467695
8511536186,85,11536186,-1,377.9469,435.2575,900.337,-1.87,-284.78,-51.39,21,1.82100001E11,2.16800002E11,0.098,122.6,100.4,7.057,0.2328,1.084,0.1443,0.0541,0.5753,0.2515,0.7962,0.6037,0.0397,387,445,921,993165423
8511536203,85,11536203,-1,398.7438,459.5894,900.954,-188.69,316.26,-307.42,21,1.82100001E11,1.82100001E11,0.0925,68.37,103.2,6.982,0.1781,-0.4359,0.0315,0.0468,0.6275,0.5038,0.0343,0.9568,-0.2887,408,470,922,993932498
8511533256,85,11533256,-1,392.0299,477.3201,894.1423,-387.67,-793.68,-418.77,21,1.82100001E11,1.82100001E11,0.0925,81.19,114.1,11.29,0.2027,-0.4931,0.0367,0.0392,0.5835,0.2983,0.1536,0.8511,-0.5021,401,488,915,994027454
8511533796,85,11533796,-1,367.8671,507.3658,899.1105,-27.83,-724.22,62.62,21,1.82100001E11,1.82100001E11,0.0925,69.55,91.14,2.2,0.194,-0.08406,0.056,0.0686,0.0322,0.0051,0.0838,0.8871,0.4539,376,519,920,809468233
8511535506,85,11535506,8511535394,378.5046,432.1631,901.7333,443.14,436.3,-553.86,21,1.82100001E11,3.78099991E12,0.129,74.16,108.2,17.59,0.127,-0.9048,0.0026,0.0534,0.6891,0.3945,-0.4184,-0.3645,0.8319,387,442,923,993165722
8511535940,85,11535940,-1,375.7438,445.3344,900.3114,281.08,201.77,-337.63,21,1.82100001E11,1.82100001E11,0.0925,71.52,91.14,2.2,0.2233,-0.1853,0.0614,0.0612,0.5186,0.1624,0.8788,-0.4665,0.1008,384,456,921,993926321
8511535147,85,11535147,-1,342.583,435.2702,900.6583,-8.67,160.0,-165.35,21,1.82100001E11,1.82100001E11,0.0925,55.69,97.4,4.853,0.1948,-0.5662,0.03,0.0565,0.4514,0.1178,-0.3406,0.9092,0.2395,350,445,922,995013155
8511535156,85,11535156,-1,376.2385,446.0507,894.7187,115.06,269.18,-518.22,21,1.82100001E11,1.82100001E11,0.0925,71.82,95.19,4.001,0.136,-0.307,0.0451,0.0534,0.2733,0.232,0.5465,0.7037,-0.4541,385,456,916,993925975
8511535445,85,11535445,-1,357.4586,476.0723,900.5494,48.68,7.31,-249.26,21,1.82100001E11,1.82100001E11,0.0917,73.6,91.26,2.304,0.2792,-0.01814,0.0539,0.0678,0.2014,0.0632,0.6619,0.6814,-0.3122,366,487,922,994071865
8511535334,85,11535334,-1,340.9378,483.9235,903.937,-252.57,-395.3,-18.73,21,1.82100001E11,1.82100001E11,0.0925,72.44,101.1,6.212,0.2498,-0.2971,0.0829,0.0515,0.6039,0.4803,-0.4133,-0.1627,0.8959,349,495,925,994099803
8511528255,85,11528255,-1,348.143,517.2733,891.8424,-163.76,-647.78,49.35,21,1.82100001E11,1.82100001E11,0.0917,78.21,106.3,8.008,0.215,-0.405,0.0338,0.0465,0.5657,0.3823,0.948,-0.1681,0.2702,356,529,913,809477572
8511528364,85,11528364,-1,365.689,495.9625,889.7868,139.45,-692.73,-71.83,21,1.82100001E11,1.82100001E11,0.0925,59.22,100.3,5.918,0.1389,-0.4798,0.0237,0.0516,0.7363,0.4749,0.5601,0.7737,0.296,374,507,911,994053130
8511528829,85,11528829,-1,388.1928,460.8831,880.8481,-360.03,548.74,-813.31,21,1.82100001E11,1.82100001E11,0.0917,69.01,92.87,2.709,0.1651,-0.3739,0.1064,0.0547,0.2572,0.1294,0.8755,-0.4525,-0.1693,397,471,901,993943405
8511528796,85,11528796,-1,377.0823,431.9167,888.3596,-244.65,242.37,-151.88,21,1.82100001E11,1.82100001E11,0.0925,69.94,99.37,5.58,0.1177,-0.406,0.0221,0.0471,0.7189,0.4691,0.8238,0.501,-0.2653,386,442,909,993169635
8511529894,85,11529894,-1,381.3482,487.9869,888.3088,109.11,-301.23,-516.15,21,1.82100001E11,1.90800003E11,0.0939,70.89,94.69,4.101,0.0643,-0.1334,0.0292,0.06,0.3435,0.188,0.4342,0.0483,0.8995,390,499,909,994047508
8511529816,85,11529816,-1,394.8569,447.6738,889.391,-297.44,455.41,-442.1,21,1.82100001E11,1.82100001E11,0.0925,73.02,96.29,4.432,0.1692,-0.315,0.0334,0.051,0.8624,0.2445,0.8042,-0.5944,0.0036,404,458,910,993948816
8511529729,85,11529729,-1,399.8303,468.652,886.9565,-697.15,-272.89,-431.38,21,1.82100001E11,1.82100001E11,0.0925,64.09,102.0,6.544,0.2459,-0.472,0.0367,0.0502,0.6812,0.4589,0.9263,0.3517,0.1352,409,479,908,993935902
8511529702,85,11529702,-1,384.8108,450.873,882.2827,-156.05,774.21,-372.04,21,1.82100001E11,2.16800002E11,0.098,100.7,93.16,4.284,0.2518,0.7242,0.1414,0.0651,0.3886,0.0559,-0.5748,0.7592,0.3055,394,461,903,993943814
8511529525,85,11529525,-1,338.2887,491.1603,894.0881,-204.56,-334.05,-11.6,21,1.82100001E11,1.82100001E11,0.0925,65.5,98.53,5.271,0.1108,-0.4212,0.0263,0.0493,0.9981,0.7108,0.7305,0.4775,0.4882,346,502,915,994097915
8511529437,85,11529437,-1,385.9479,445.1194,882.8616,-832.69,534.73,-746.72,21,1.82100001E11,2.688E11,0.1053,138.7,106.2,10.98,0.1737,1.179,0.1016,0.0476,0.8424,0.5315,0.6857,-0.1858,0.7038,395,455,904,993945792
8511529471,85,11529471,-1,392.7111,462.4196,882.5856,-489.18,431.12,-962.18,21,1.82100001E11,1.82100001E11,0.0925,67.5,97.01,4.707,0.1771,-0.2886,0.0569,0.0573,0.4748,0.1928,0.183,0.6999,-0.6904,402,473,903,993939282
8511529129,85,11529129,-1,380.9502,469.6167,879.4202,584.74,-527.76,-1124.28,21,1.82100001E11,1.82100001E11,0.0925,85.66,154.7,33.56,0.0754,-0.5195,0.0063,0.0261,0.773,0.5984,0.8926,0.2101,-0.399,390,480,900,994037052
8511529196,85,11529196,-1,368.0558,427.6015,884.4865,207.26,11.32,-450.06,21,1.82100001E11,1.90800003E11,0.0939,80.48,112.9,11.17,0.1067,-0.3196,0.0197,0.0416,0.6852,0.5522,0.8766,0.3197,0.3597,376,437,905,994928848
8511531402,85,11531402,-1,399.3702,484.3372,889.0899,-421.79,-783.6,-344.67,21,1.82100001E11,1.82100001E11,0.0925,72.96,97.01,4.707,0.1815,-0.3094,0.0299,0.0505,0.5194,0.4417,0.9193,-0.2288,0.3202,408,495,910,994031543
8511531744,85,11531744,-1,359.2343,459.9091,886.9041,245.51,-21.27,-508.57,21,1.82100001E11,1.82100001E11,0.0925,67.07,92.2,2.429,0.0959,-0.2374,0.0359,0.0578,0.384,0.1835,0.4448,0.712,-0.5433,367,470,908,994163029
8511530970,85,11530970,-1,387.9181,497.3201,891.5277,-258.76,-725.65,-100.9,21,1.82100001E11,1.90800003E11,0.0939,62.88,95.73,4.504,0.1435,-0.4184,0.0399,0.0526,0.7761,0.6178,-0.7048,0.0428,0.7081,397,509,912,994044306
8511532636,85,11532636,-1,378.979,440.6528,895.7709,-23.19,183.48,-330.97,21,1.82100001E11,1.82100001E11,0.0925,62.98,93.26,3.155,0.1238,-0.3764,0.0405,0.0578,0.7244,0.1892,0.8221,-0.3233,-0.4687,388,451,917,993924136
8511533061,85,11533061,-1,392.1326,469.377,894.8644,202.08,-374.54,-1068.1,21,1.82100001E11,2.42800001E11,0.1026,107.4,104.4,9.602,0.1661,0.2475,0.0448,0.0487,0.8919,0.6009,-0.5924,0.7058,0.3885,401,480,916,994027971
8511532846,85,11532846,-1,375.6493,489.5193,895.5403,73.24,-447.59,-340.87,21,1.82100001E11,1.82100001E11,0.0925,69.33,108.0,8.804,0.1213,-0.3757,0.0302,0.0512,0.5902,0.5482,0.7659,0.0415,0.6416,384,501,917,994042276
8511532167,85,11532167,-1,384.8568,468.0168,887.3868,306.06,-201.88,-764.17,21,1.82100001E11,1.82100001E11,0.0925,65.46,102.3,6.659,0.1668,-0.4853,0.0335,0.0473,0.6273,0.3991,-0.0124,-0.6675,0.7445,394,479,908,993941025
8511532155,85,11532155,-1,376.4705,460.5822,883.6957,268.01,91.63,-762.09,21,1.82100001E11,1.82100001E11,0.0925,64.86,94.1,3.546,0.1251,-0.3041,0.0272,0.0582,0.3548,0.1595,0.7604,0.6113,-0.2195,385,471,904,993942344
8511532277,85,11532277,-1,395.5347,450.0113,886.1546,-434.13,253.06,-615.08,21,1.82100001E11,1.82100001E11,0.0925,64.8,95.44,4.101,0.3199,-0.4283,0.0313,0.0576,0.3827,0.0681,0.7961,-0.2226,0.5627,405,460,907,993948954
8511532250,85,11532250,-1,350.1502,432.1037,891.1834,250.34,177.37,-350.07,21,1.82100001E11,1.82100001E11,0.0917,56.79,100.3,5.762,0.1082,-0.5934,0.0243,0.0483,0.7825,0.5092,0.7422,0.4973,-0.4492,358,442,912,994922310
8511532417,85,11532417,-1,379.5791,454.1246,890.631,89.02,-55.09,-420.63,21,1.82100001E11,1.82100001E11,0.0917,64.4,90.46,2.15,0.1741,-0.2558,0.0413,0.0642,0.6316,0.3168,0.7243,-0.6891,0.0242,388,465,912,993928643
8511532461,85,11532461,-1,397.8901,475.7781,890.7984,-527.02,-655.86,-499.45,20,1.73399998E11,1.73399998E11,0.091,55.76,89.56,2.2,0.2978,-0.5112,0.0119,0.0615,0.1877,0.0822,-0.3524,0.917,-0.1869,407,487,912,994027702
8511532456,85,11532456,-1,372.9847,482.0398,893.571,85.56,-281.53,-330.02,20,1.73399998E11,1.73399998E11,0.091,82.71,104.6,8.183,0.2147,-0.2258,0.0238,0.045,0.6734,0.5689,-0.0483,0.5653,0.8235,381,493,915,994058285
8511532347,85,11532347,-1,357.9724,490.5434,899.9099,134.73,-611.08,173.46,20,1.73399998E11,1.82100001E11,0.0925,78.5,93.02,4.053,0.184,0.1274,0.051,0.0613,0.27,0.0762,0.8271,0.4976,-0.2615,366,502,921,994075955
8511532880,85,11532880,-1,373.7116,427.4148,890.1404,131.41,404.01,-621.4,20,1.73399998E11,1.73399998E11,0.091,56.31,96.15,4.974,0.1827,-0.5135,0.0204,0.0546,0.8855,0.5469,0.14,0.954,0.2652,382,437,911,994929010
8511532666,85,11532666,-1,352.4601,456.7806,891.1227,145.8,172.0,-427.6,20,1.73399998E11,1.73399998E11,0.091,54.63,90.59,2.251,0.2499,-0.5025,0.0268,0.0624,0.1896,0.0267,0.979,-0.0575,0.1956,360,467,912,994166297
8511530335,85,11530335,-1,351.4994,508.2742,891.841,-102.38,-601.68,50.79,20,1.73399998E11,2.34200007E11,0.1003,99.71,89.47,4.127,0.1293,0.698,0.1143,0.0605,0.2836,0.2279,0.9616,-0.2227,0.1606,359,520,913,809474762
8511531697,85,11531697,-1,380.6584,422.3141,893.2114,-267.9,332.96,-163.23,20,1.73399998E11,1.73399998E11,0.0917,63.75,89.19,2.2,0.1622,-0.2926,0.0486,0.059,0.44,0.1392,0.0177,0.2215,0.975,389,432,914,993168493
8511531560,85,11531560,-1,392.014,507.5914,896.209,-506.47,-545.54,35.44,20,1.73399998E11,1.73399998E11,0.0917,49.32,89.19,2.2,0.1328,-0.5053,0.0040,0.0655,0.5713,0.1161,0.3129,0.1113,0.9433,401,519,917,806560783
8511531547,85,11531547,-1,378.3427,497.6202,889.5724,432.44,-765.17,-646.38,20,1.73399998E11,1.73399998E11,0.091,70.13,102.3,7.274,0.1302,-0.3368,0.0629,0.0455,0.8429,0.5751,-0.55,0.2626,0.7928,387,509,910,994045970
8511531548,85,11531548,-1,380.86,497.9686,890.416,-523.18,-636.9,-397.99,20,1.73399998E11,1.73399998E11,0.091,38.38,94.86,4.483,0.1937,-0.7575,0.0054,0.0544,0.7909,0.3762,-0.6219,0.756,0.2042,390,509,911,994046436
8511531854,85,11531854,-1,362.1652,449.9429,882.7247,542.75,-61.5,-855.09,20,1.73399998E11,1.73399998E11,0.091,67.96,106.4,8.892,0.1251,-0.4889,0.0177,0.0408,0.6709,0.6001,0.46,-0.1908,0.8672,370,460,903,994156289
8511529083,85,11529083,-1,389.9829,454.4057,882.9275,-293.38,497.12,-519.53,20,1.73399998E11,1.73399998E11,0.0917,62.77,93.39,4.053,0.1974,-0.3818,0.0284,0.057,0.2312,0.1572,0.9832,0.1499,-0.1039,399,465,904,993941838
8511529633,85,11529633,-1,371.9453,476.712,887.186,112.19,-331.68,-500.92,20,1.73399998E11,1.90800003E11,0.095,74.39,91.78,4.053,0.2816,-0.1552,0.0516,0.0596,0.2922,0.2015,0.9639,0.2089,0.1652,380,488,908,994064038
8511529976,85,11529976,-1,391.3242,458.108,883.2258,-304.99,389.36,-812.17,20,1.73399998E11,1.73399998E11,0.091,60.47,93.91,4.108,0.1045,-0.429,0.0248,0.0523,0.8484,0.4746,0.5579,0.7579,0.3383,400,469,904,993937269
8511529980,85,11529980,-1,379.3661,455.7173,887.3264,-9.19,133.53,-594.18,20,1.73399998E11,1.73399998E11,0.091,83.62,113.6,11.87,0.2024,-0.3553,0.0196,0.0372,0.6631,0.392,0.3295,0.1287,0.9353,388,466,908,993942062
8511528839,85,11528839,-1,383.6394,468.2407,871.3551,1181.43,1058.1,-966.21,20,1.73399998E11,1.73399998E11,0.091,83.4,94.58,4.371,0.1665,-0.01596,0.0576,0.0516,0.6058,0.3225,0.8404,0.4659,-0.2767,392,479,892,991135401
8511527753,85,11527753,-1,366.1378,502.3929,888.3961,119.93,-756.8,20.54,20,1.73399998E11,1.73399998E11,0.091,64.6,92.33,3.435,0.2331,-0.4293,0.0204,0.0532,0.4969,0.2955,0.6844,-0.5914,0.4264,374,514,909,809497251
8511535422,85,11535422,-1,368.2971,456.4791,896.409,283.13,50.45,-458.42,20,1.73399998E11,1.73399998E11,0.091,59.28,91.28,2.885,0.2737,-0.5164,0.0121,0.0559,0.2224,0.2177,-0.4706,0.4285,0.7714,377,467,917,994171883
8511535084,85,11535084,-1,336.1863,476.3707,901.8917,-141.21,-18.09,-124.79,20,1.73399998E11,1.73399998E11,0.091,70.95,93.96,4.127,0.1726,-0.006249,0.0337,0.0621,0.4867,0.2196,0.221,-0.4319,0.8744,344,487,923,994102518
8511535975,85,11535975,-1,334.2679,471.0475,903.786,-122.82,-41.4,-112.38,20,1.73399998E11,1.73399998E11,0.091,70.98,97.68,5.546,0.1205,-0.2516,0.0389,0.0514,0.5104,0.2756,-0.0642,0.5812,0.8113,342,482,925,994102819
8511535792,85,11535792,-1,383.2887,448.4615,895.16,-68.65,252.92,-611.97,20,1.73399998E11,1.73399998E11,0.091,65.36,99.95,6.395,0.3478,-0.5564,0.0471,0.0487,0.4175,0.2151,0.8897,-0.4317,-0.1484,392,459,916,993925353
8511535776,85,11535776,8511535930,372.4459,434.9591,900.0944,389.04,128.74,-398.33,20,1.73399998E11,1.82100001E11,0.0259,160.0,174.5,3.727,0.0678,-0.6406,0.0628,0.0167,0.6264,0.4688,0.0348,-0.5437,0.8385,381,445,921,994934675
8511535783,85,11535783,-1,345.4887,442.2101,901.14,108.25,175.5,-246.3,20,1.73399998E11,1.73399998E11,0.091,75.45,104.9,8.284,0.2203,-0.3422,0.079,0.0489,0.5585,0.4944,-0.2732,0.9248,0.2646,353,452,922,994180843
8511535509,85,11535509,-1,351.6492,433.7129,902.1418,104.05,154.17,-178.48,20,1.73399998E11,1.82100001E11,0.0925,73.41,110.6,10.98,0.0715,-0.4203,0.0394,0.0427,0.8666,0.6333,-0.4124,0.6951,0.5888,360,444,923,994921433
8511535551,85,11535551,-1,333.0907,467.4539,901.8062,-118.24,-68.03,-185.56,20,1.73399998E11,1.73399998E11,0.0917,63.12,93.02,3.9,0.2664,-0.3692,0.042,0.0596,0.3744,0.1575,0.8177,0.5028,-0.2804,341,478,923,994128148
8511533558,85,11533558,-1,347.0363,518.0162,900.0383,-216.14,-696.68,72.97,20,1.73399998E11,1.73399998E11,0.091,59.68,89.56,2.2,0.1642,-0.3676,0.0213,0.0602,0.4969,0.1721,0.1257,0.975,0.1832,355,530,921,809476994
8511533281,85,11533281,-1,338.9754,499.8804,895.9898,-502.85,-574.37,-2.62,20,1.73399998E11,1.73399998E11,0.091,69.49,94.86,4.483,0.0478,-0.2544,0.0184,0.0527,0.3834,0.2231,0.4566,0.8509,0.2598,347,511,917,994096183
8511533113,85,11533113,-1,396.943,478.8112,894.5277,-343.82,-764.72,-414.97,20,1.73399998E11,1.73399998E11,0.091,57.67,93.4,3.9,0.123,-0.4197,0.0466,0.0561,0.2882,0.0843,-0.6857,0.2536,0.6822,406,490,915,994027357
8511534395,85,11534395,-1,388.6078,503.5363,900.6996,-481.35,-362.55,-27.86,20,1.73399998E11,1.73399998E11,0.091,72.03,88.53,2.15,0.0837,-0.1177,0.1013,0.0612,0.288,0.0366,-0.4419,0.8808,-0.1698,397,515,922,806558818
8511534930,85,11534930,-1,384.5815,448.3104,893.5941,-46.33,388.55,-576.6,20,1.73399998E11,1.73399998E11,0.091,77.96,98.94,6.017,0.3257,-0.3385,0.0322,0.0483,0.4395,0.2869,0.0966,0.8131,-0.5741,393,459,915,993925141
8511536229,85,11536229,-1,334.1276,480.6144,905.3901,-51.01,43.12,-107.75,20,1.73399998E11,1.73399998E11,0.091,61.22,95.96,4.903,0.3117,-0.4811,0.0291,0.054,0.6001,0.1734,-0.4085,0.851,-0.33,342,492,927,994099655
8511536142,85,11536142,-1,377.2883,490.0145,908.1276,10.88,-317.35,-42.37,20,1.73399998E11,1.82100001E11,0.0925,74.64,102.2,7.56,0.1538,-0.1846,0.066,0.0489,0.8804,0.6426,0.2844,0.9148,-0.2868,386,501,929,993795436
8511536307,85,11536307,-1,388.6042,510.5218,900.4705,-53.32,-204.63,-99.37,20,1.73399998E11,1.73399998E11,0.091,49.7,92.7,3.602,0.2316,-0.5927,0.0188,0.0556,0.6817,0.4937,0.7589,0.5964,0.2614,397,522,922,806559459
8511537697,85,11537697,-1,365.4715,501.6831,913.052,-111.9,-170.78,279.54,20,1.73399998E11,1.73399998E11,0.091,69.81,91.28,2.885,0.208,-0.124,0.0342,0.06,0.7943,0.1694,-0.588,0.7252,0.3583,374,513,934,809466035
8511537182,85,11537182,-1,342.0145,512.5991,908.9008,-225.89,-442.06,147.07,20,1.73399998E11,1.73399998E11,0.091,64.27,104.0,7.941,0.2136,-0.5168,0.0176,0.0459,0.6534,0.3761,0.8176,-0.5756,-0.0158,350,524,930,809287044
8511538217,85,11538217,-1,387.6292,423.6148,913.8469,110.14,-69.1,278.85,20,1.73399998E11,1.73399998E11,0.091,67.45,92.7,3.602,0.2281,-0.2873,0.0524,0.055,0.4368,0.2485,-0.1627,-0.3509,0.9222,396,433,935,993163964
8511538300,85,11538300,-1,351.3717,484.3439,906.9586,-242.91,-149.11,-86.61,20,1.73399998E11,1.73399998E11,0.091,62.05,97.26,5.392,0.2052,-0.4429,0.049,0.0518,0.8516,0.4195,0.8604,0.3156,0.4001,359,495,928,994288566
8511537926,85,11537926,-1,385.2395,473.0007,903.8411,368.76,-605.18,-336.28,20,1.73399998E11,1.73399998E11,0.091,59.24,99.34,6.165,0.3097,-0.5285,0.0303,0.0524,0.5798,0.5227,0.825,-0.5587,-0.0849,394,484,925,994038939
8511539267,85,11539267,-1,341.9177,483.4866,912.5169,-92.89,-126.79,-60.87,20,1.73399998E11,1.73399998E11,0.091,68.62,97.07,5.321,0.2918,-0.3626,0.0278,0.0521,0.4034,0.3725,0.2609,-0.4604,0.8485,350,495,934,994262095
8511539251,85,11539251,-1,334.1625,478.5906,914.0349,-17.79,45.88,19.4,20,1.73399998E11,1.73399998E11,0.0917,42.01,94.09,4.335,0.1925,-0.6993,0.0126,0.0584,0.5022,0.2797,-0.5949,0.7857,-0.1696,342,490,935,994262715
8511539146,85,11539146,-1,343.3461,482.0096,911.6595,-159.2,-373.7,-112.59,20,1.73399998E11,1.73399998E11,0.091,62.13,94.86,4.483,0.2842,-0.4001,0.0502,0.0596,0.3698,0.1119,0.2604,0.0905,0.9613,351,493,933,994262125
8511538923,85,11538923,-1,378.4308,484.0656,910.2165,175.44,-255.07,-151.77,20,1.73399998E11,1.82100001E11,0.0925,63.68,94.81,4.757,0.3106,-0.4549,0.0407,0.057,0.3954,0.1076,0.9939,-0.107,0.0262,387,495,932,993796662
8511538975,85,11538975,-1,344.8655,438.3922,910.004,30.3,123.42,-132.38,20,1.73399998E11,1.73399998E11,0.091,54.78,92.43,3.477,0.2362,-0.581,0.02,0.0538,0.4561,0.18,-0.0649,0.9978,-0.0128,353,448,931,994181130
8511538573,85,11538573,-1,340.1753,482.9772,909.2069,189.71,-314.2,36.57,20,1.73399998E11,1.73399998E11,0.091,56.13,92.33,3.435,0.1753,-0.4976,0.0223,0.0558,0.5037,0.3049,0.6594,-0.561,0.5004,348,494,931,994262433
8511538817,85,11538817,-1,385.5793,485.6432,913.1802,62.67,-437.73,139.32,20,1.73399998E11,1.73399998E11,0.091,92.84,92.7,3.602,0.2913,0.3397,0.0545,0.0589,0.191,0.1811,-0.0265,0.9888,-0.1466,394,497,935,993795056
8511538503,85,11538503,-1,349.2158,444.9609,907.4965,98.86,121.36,-158.14,20,1.73399998E11,1.73399998E11,0.091,45.45,93.4,3.9,0.2402,-0.6766,0.0212,0.0542,0.6614,0.4716,0.9775,-0.0671,-0.2001,357,455,929,994181307
8511538363,85,11538363,-1,379.0497,448.3009,901.0807,-52.02,67.72,-611.57,20,1.73399998E11,2.25500004E11,0.1003,100.3,85.28,2.2,0.1315,0.9134,0.0868,0.0712,0.1208,0.0293,0.4167,-0.5166,0.748,388,459,922,993926369
8511540081,85,11540081,-1,391.7672,497.4293,912.5558,-438.77,-647.84,8.8,20,1.73399998E11,1.73399998E11,0.091,61.43,93.78,4.053,0.3599,-0.4279,0.0475,0.0605,0.207,0.0415,0.3408,0.7904,0.5091,401,509,934,993815068
8511539688,85,11539688,-1,369.9407,495.7431,907.7996,-235.65,-210.66,-179.66,20,1.73399998E11,1.73399998E11,0.091,67.51,92.33,3.435,0.435,-0.4997,0.0497,0.0584,0.0538,0.0127,-0.3187,0.946,-0.0597,378,507,929,994307216
8511539425,85,11539425,-1,345.0152,496.2635,904.7407,-252.61,-460.72,-155.9,20,1.73399998E11,1.73399998E11,0.091,49.96,93.26,3.84,0.19,-0.6032,0.0122,0.0557,0.471,0.2588,-0.4372,0.7786,0.4501,353,508,926,994078095
8511540992,85,11540992,-1,371.0795,464.5263,912.017,332.98,90.31,-135.55,20,1.73399998E11,1.73399998E11,0.091,65.64,97.81,5.594,0.1346,-0.3972,0.0461,0.0484,0.8643,0.3707,0.3643,0.4504,0.8151,379,475,933,994192609
8511541220,85,11541220,-1,375.1449,450.622,907.3137,56.68,-8.94,-387.64,20,1.73399998E11,1.73399998E11,0.091,64.51,88.53,2.15,0.3128,-0.2458,0.0377,0.0651,0.4421,0.0436,0.9175,0.1149,0.3808,384,461,929,993911410
8511541231,85,11541231,-1,358.8483,462.2058,911.0118,66.39,119.55,-204.37,20,1.73399998E11,1.82100001E11,0.0925,71.59,91.96,3.602,0.315,-0.1131,0.0724,0.0637,0.3316,0.0881,0.3187,0.0994,0.9426,367,473,932,994193598
