# center_difference,dens_conc,mass_conc,vlct_conc
2.875804118020184874e-01,4.585028346826045542e+00,3.110071000000000030e+00,3.300796000000000063e+00
2.549997327346170128e-01,5.937923168659538398e+00,4.413689999999999891e+00,5.296985000000000277e+00
1.546768546465001615e-01,8.103136318654939885e+00,4.364544999999999675e+00,6.353696000000000232e+00
1.086792821485551008e-01,3.228229490051648387e+00,2.940357000000000109e+00,3.715394000000000307e+00
2.117121829816565326e-01,7.086219172761991203e+00,5.078523999999999816e+00,6.259668000000000454e+00
2.287308831790641483e-01,9.549935576081880484e+00,5.480031999999999570e+00,8.299035999999999191e+00
2.150235639028810763e-01,5.103055930280099517e+00,3.426891000000000354e+00,5.805952999999999697e+00
1.044829891392762278e-01,5.845618451617561107e+00,4.052512999999999366e+00,8.549065999999999832e+00
1.219070678414132941e-01,6.114557497811717646e+00,7.763716999999999757e+00,7.989308000000000298e+00
5.217743366019225032e-02,1.282760764240267193e+01,7.397719000000000378e+00,1.056615099999999963e+01
1.003867320597317120e-01,8.274749465112419600e+00,6.919127000000000471e+00,9.089816000000000784e+00
1.154718248085884746e-01,6.560233205623952735e+00,5.242137000000000491e+00,6.392941999999999680e+00
1.239952057081378650e-01,9.696545740264143731e+00,7.926609000000000016e+00,9.996988999999999237e+00
1.398400606079744646e-01,5.434453030666324125e+00,3.452747000000000011e+00,4.682636000000000465e+00
6.989677215638546992e-02,6.722152071391583661e+00,4.451029000000000124e+00,5.611030999999999658e+00
3.929884156993779937e-02,1.086714269340001060e+01,6.584519999999999484e+00,9.163600000000000634e+00
1.136407085462536187e-01,5.389590795187678474e+00,4.392160999999999760e+00,8.322860999999999621e+00
1.222629894852677174e-01,1.384346105756936041e+01,6.569694999999999396e+00,1.029180000000000028e+01
1.771219920317599616e-01,8.140760915587957669e+00,5.023119999999999585e+00,7.624899000000000093e+00
8.691668847994742098e-02,5.370669616945208169e+00,4.209353000000000122e+00,4.588707000000000313e+00
7.860547138205901951e-02,8.902854093499383836e+00,6.627944000000000280e+00,7.528178999999999732e+00
1.911382417823247748e-01,2.794090499790737780e+01,6.467960999999999849e+00,1.269298699999999869e+01
1.430591676732463624e-01,7.737391736754054783e+00,5.781959999999999766e+00,6.374983000000000288e+00
7.036426078249433114e-02,5.276457363382283106e+00,4.624751999999999974e+00,5.706919999999999327e+00
5.217455776387970590e-02,6.873751744996905444e+00,5.552897999999999890e+00,7.470774999999999721e+00
7.505093257246256422e-02,1.026171681745620035e+01,6.343905999999999601e+00,8.901165999999999912e+00
2.224709402841373307e-01,3.281162266196733679e+00,3.458233999999999586e+00,3.427908999999999651e+00
2.200204155751142310e-01,6.308649685478924241e+00,5.536805999999999450e+00,5.985157000000000060e+00
1.183278596455226150e-01,1.146611779100659589e+01,5.720137999999999501e+00,8.035007000000000232e+00
1.318928420796003087e-01,3.723474481554014393e+00,2.391872000000000220e+00,3.824774999999999814e+00
4.361635092288868032e-02,8.174878407951981174e+00,5.379755000000000287e+00,7.775968999999999909e+00
2.063616437504972936e-02,9.480784944123719526e+00,5.453288999999999831e+00,7.721044999999999270e+00
1.887023682456817342e-01,6.289829843480380767e+00,4.425605000000000011e+00,5.722345999999999933e+00
7.972084355422703883e-02,1.196132549230689968e+01,7.364433999999999259e+00,1.134727400000000053e+01
1.724959822471303361e-01,7.066869148002095535e+00,4.311418999999999890e+00,5.555733999999999284e+00
1.529629575637131422e-01,1.212601507273470958e+01,6.186009999999999565e+00,8.647074999999999179e+00
6.732955232223941655e-02,6.231800892905428491e+00,4.273973000000000688e+00,5.851512000000000491e+00
1.519128424676624012e-01,6.674957040936003949e+00,5.028969000000000023e+00,6.911164000000000307e+00
2.227090195286699978e-02,5.921341528404448162e+00,4.798212000000000366e+00,5.223207000000000377e+00
1.461064022851450983e-01,6.959318510043046579e+00,5.615587999999999802e+00,6.462271000000000321e+00
1.722926234644309718e-01,5.701115885098775315e+00,6.019349000000000061e+00,5.375988999999999685e+00
7.441186364577120904e-02,5.000602097028236770e+00,8.050555000000001016e+00,8.017025999999999542e+00
1.775095940246195214e-01,7.082635230843199459e+00,4.348176000000000485e+00,6.543550999999999895e+00
1.712026779711439128e-01,7.783966237259343224e+00,4.616888999999999577e+00,6.610655000000000392e+00
1.471271060793264973e-01,1.000739166869189667e+01,5.691633000000000386e+00,8.206905000000000783e+00
2.226433447595492221e-01,1.338477382862566678e+01,9.208625999999998868e+00,1.346170100000000147e+01
1.414937237004333381e-01,6.564754137831295466e+00,6.714036000000000115e+00,6.883561000000000263e+00
1.270758929438472185e-01,8.700238219707363996e+00,8.627807000000000670e+00,8.955749000000000848e+00
6.342109678953306018e-02,6.395840641655047953e+00,9.106733000000000189e+00,1.073491600000000012e+01
1.553428716324215531e-01,8.658909635225160883e+00,6.124981000000000009e+00,7.934286999999999423e+00
2.592098940879354885e-01,1.405738390973919572e+01,6.885039999999999161e+00,9.268539999999999779e+00
4.077611190964287868e-02,1.180377270247956112e+01,8.333013000000001114e+00,1.090238599999999991e+01
1.098592511188790921e-01,1.236433121625384146e+01,8.288325999999999638e+00,1.137720200000000048e+01
2.663840502462143656e-01,2.738789748645376498e+00,3.295255000000000489e+00,3.046993000000000062e+00
1.674139346087819835e-01,7.660032251764557820e+00,4.385994000000000170e+00,6.863953999999999667e+00
1.235769524340990383e-01,6.125336834025250532e+00,6.028506000000000142e+00,6.462748999999999633e+00
1.041163342521643914e-01,1.102917061215698524e+01,5.639221000000000039e+00,8.940509000000000484e+00
7.372927179049872104e-02,9.245469191714350998e+00,6.331265000000000143e+00,9.362958000000000780e+00
1.887366491256108614e-01,1.292839043914720421e+01,5.579188999999999510e+00,7.832254999999999967e+00
7.980311790179044074e-02,9.188584779093691424e+00,6.823280000000000456e+00,9.570592999999998796e+00
1.137232089084860009e-01,2.985312403912958157e+00,4.120473999999999748e+00,3.067091000000000012e+00
6.227504408931726354e-02,6.731467177424421244e+00,3.934191999999999911e+00,5.684121000000000201e+00
4.646594440499336037e-02,1.441849920652913397e+01,5.456898000000000692e+00,9.956606999999999985e+00
1.230971674862139098e-01,4.871682248854866337e+00,3.950605999999999618e+00,4.535614999999999952e+00
1.899882774687117748e-01,5.067179938517080373e+00,3.298273999999999706e+00,7.102605000000000501e+00
8.749785466691842317e-02,5.640031553748723780e+00,4.160098000000000518e+00,5.333387000000000100e+00
1.183979871272596990e-01,1.034619445734096921e+01,7.276469000000000520e+00,9.933842000000000283e+00
3.757451117031433696e-02,4.790424730321852564e+00,3.299182000000000059e+00,5.180058999999999969e+00
1.152275776265014456e-01,5.625392234834791338e+00,5.170735999999999777e+00,5.694733999999999519e+00
1.223964770327611723e-01,6.775747920963079984e+00,4.089620000000000033e+00,6.327056999999999931e+00
3.109734515856422618e-02,8.654961596797539514e+00,5.522721999999999909e+00,7.131266000000000105e+00
9.212762021466183726e-02,9.084990610265210265e+00,5.950243000000000393e+00,7.767519999999999314e+00
1.828339004014166713e-01,5.960887722655731302e+00,3.904544000000000015e+00,7.088410000000000544e+00
9.323473391809114497e-02,1.054361879828463877e+01,5.214741000000000071e+00,8.752180000000000959e+00
2.109574843745855022e-01,9.570113558831122802e+00,6.149680000000000035e+00,8.927733999999999170e+00
1.535491669874249343e-01,6.138435331679896301e+00,5.812790000000000568e+00,6.705835999999999686e+00
1.523326292633640500e-01,7.368105076970083545e+00,3.808864999999999945e+00,6.175201000000000384e+00
1.404069750347418377e-01,1.222731101852218139e+01,7.077874999999999694e+00,1.003803000000000090e+01
3.106478835144131645e-02,1.167089712042740857e+01,4.927493000000000123e+00,8.866780000000000328e+00
8.253175754413107079e-02,1.046435499387005841e+01,5.946784000000000070e+00,8.211853999999998877e+00
9.699742163113518612e-02,9.448337693852206343e+00,5.168719999999999537e+00,7.880478000000000094e+00
1.140296830378867421e-01,9.012709300324427630e+00,6.194009999999999572e+00,8.214335999999999416e+00
1.379697069431377043e-01,9.329283429142018136e+00,8.505283999999999622e+00,1.026389600000000080e+01
6.200533978684587277e-02,6.066877363446140592e+00,4.464305999999999663e+00,5.594776999999999667e+00
2.483878534454252440e-01,5.856666935839967003e+00,3.238250999999999991e+00,5.828143999999999991e+00
1.424124995672023664e-01,1.144912036012597234e+01,5.877398999999999596e+00,9.489592999999999279e+00
1.768405187978097648e-01,5.601366581591237903e+00,4.881026999999999560e+00,5.857314999999999827e+00
1.146975613756071044e-01,7.725747653634943646e+00,5.999858999999999831e+00,9.553560000000000940e+00
2.700501179146566622e-01,5.391061180480678949e+00,3.958515000000000228e+00,5.180750999999999884e+00
1.701437375584989031e-01,1.086014261027624883e+01,5.949346000000000245e+00,7.533688999999999858e+00
1.697055760705957761e-01,7.986274999586312262e+00,5.498251999999999917e+00,6.776535000000000863e+00
1.265584743990550154e-01,9.214591246589465712e+00,5.637768000000000335e+00,7.340119000000000504e+00
1.071402044767692796e-01,4.775407046082504436e+00,3.986476000000000131e+00,4.591305000000000192e+00
1.367839068767676691e-01,6.148148126644037426e+00,4.575698000000000043e+00,8.233085000000000875e+00
1.054411788581707393e-01,8.164064872383271165e+00,6.745113000000000802e+00,7.598619000000000234e+00
1.980843639381679733e-01,1.102270418487993631e+01,5.896790000000000198e+00,8.578077000000000396e+00
1.359105772605279927e-01,7.460096350020040568e+00,6.593741000000000518e+00,8.072872999999999521e+00
1.795756026912999348e-01,7.052836510898125688e+00,7.646546999999999983e+00,9.727085000000000647e+00
1.103599214624522012e-01,2.255256204379156415e+00,2.368260999999999949e+00,4.515880000000000116e+00
7.329224983003658489e-02,1.279081278440725278e+01,5.622628999999999877e+00,8.514319999999999666e+00
7.159291749132540295e-02,1.523523501004829228e+01,6.641150999999999804e+00,9.603673999999999822e+00
1.600149556333035072e-01,4.585206793811633652e+00,7.487667999999999324e+00,7.543366999999999933e+00
1.447392647918923914e-01,7.869438689272729270e+00,3.990423999999999971e+00,6.123083000000000276e+00
1.370667144081858246e-01,5.605496646459859456e+00,5.584098000000000006e+00,6.682933999999999486e+00
1.079692787568389961e-01,2.236129564706572026e+01,9.354857000000000866e+00,1.336167600000000100e+01
8.336158686684302932e-02,4.109149271267417802e+00,4.292234999999999800e+00,4.862814000000000192e+00
1.057548896332596577e-01,9.385826952768969278e+00,5.857041000000000608e+00,7.563941999999999943e+00
6.893607351770199287e-02,7.082482114926730965e+00,3.731660999999999895e+00,6.557005000000000194e+00
1.527658993057349479e-01,9.791117961913315071e+00,6.911322999999999439e+00,8.015527999999999764e+00
9.168892067845572924e-02,7.248553228768845891e+00,6.696788000000000629e+00,7.990764999999999674e+00
1.173108715398391427e-01,1.493231049214475092e+01,7.227692999999999479e+00,1.075133399999999995e+01
9.918015193305054766e-02,6.769970373148567866e+00,5.847029000000000032e+00,7.147458999999999563e+00
6.488760403668385190e-02,1.919645010369941573e+01,9.059879999999999711e+00,3.244590499999999622e+01
2.396851900390634671e-01,4.348097327293960923e+00,1.705225999999999908e+00,4.682278000000000162e+00
1.443985740858130251e-01,1.974967831337226443e+01,7.145280000000000520e+00,1.236306199999999933e+01
1.274895285217783059e-01,5.265576793044213666e+00,3.260054000000000229e+00,4.077617000000000047e+00
1.259607577285616065e-01,1.611643163929144507e+01,5.878956999999999766e+00,9.906688000000000827e+00
8.299128890958497318e-02,3.971308242390100052e+00,4.743044000000000260e+00,4.287453000000000181e+00
9.545383943329931176e-02,6.910238762758641684e+00,6.220476999999999812e+00,7.063305999999999862e+00
1.636691249991042152e-01,8.642881182745163926e+00,5.393398999999999610e+00,7.739808999999999273e+00
1.032306295278053593e-01,1.220296235377664118e+01,8.019434000000000395e+00,1.065302100000000074e+01
1.269071855442141794e-01,1.734107689143117170e+01,8.370024000000000797e+00,1.178052700000000108e+01
2.368644825636315454e-01,6.794433559826031477e+00,5.538007000000000346e+00,6.790025999999999229e+00
9.526176521048029811e-02,6.027271280798544240e+00,6.587378000000000178e+00,7.421061999999999159e+00
1.149870300125414857e-01,4.468752646006495688e+00,4.473260999999999932e+00,4.895876999999999590e+00
2.857056902270371235e-01,1.259164171652038178e+01,4.536156000000000077e+00,1.091708599999999940e+01
1.378808316243605170e-01,6.270608633586371994e+00,4.929123999999999839e+00,6.394797000000000509e+00
1.033376040336647927e-01,1.091182021592421592e+01,5.825662000000000340e+00,9.518781000000000603e+00
1.098122369347286076e-01,7.135036681995706509e+00,5.501051000000000357e+00,7.048780000000000712e+00
1.126020127570682428e-01,2.241481962155648944e+01,7.434146000000001031e+00,1.127803699999999942e+01
2.089680966700624143e-01,4.554133642375441937e+00,3.903417999999999832e+00,5.182428999999999952e+00
1.780036260369951273e-01,4.955495013723002273e+01,9.404851999999999990e+00,1.611005000000000109e+01
9.083227313296346472e-02,1.870449432711780657e+00,1.055547000000000013e+00,3.203684999999999672e+00
1.094112374438112739e-01,6.715176585657594011e+00,6.126866000000000589e+00,7.357325000000000337e+00
1.674262616969822426e-01,2.094543756324105388e+01,6.780986999999999654e+00,1.193329199999999979e+01
1.935913449698720423e-01,8.212262404824322459e+00,8.971840999999999511e+00,1.004857100000000081e+01
1.416092020090899128e-01,9.825405454246512349e+00,6.083633999999999986e+00,9.585986999999999369e+00
1.520685837649820293e-01,7.178818094264689975e+00,5.006301999999999808e+00,7.140191999999999872e+00
5.300976400313539560e-02,8.896756356992534975e+00,5.264200999999999908e+00,7.289250000000000007e+00
1.589737183059297398e-01,8.530281164208881606e+00,1.401149400000000078e+01,1.849107000000000056e+01
8.604733943111371464e-02,3.747318011699390272e+00,4.375018999999999991e+00,4.289239000000000246e+00
1.001345678328412203e-01,4.633699765339147625e+00,4.937266999999999406e+00,6.005650000000000155e+00
8.918346770860101358e-02,1.145012804304839626e+01,6.726377000000000272e+00,9.345322999999998714e+00
9.207754658184860719e-02,1.381331882196605498e+01,7.585619999999999585e+00,9.726252000000000564e+00
1.777488645140986590e-01,4.943426690616939290e+00,4.183055999999999663e+00,5.683545999999999765e+00
1.664132432787793492e-01,9.536237434179033912e+00,6.536918000000000006e+00,8.119491999999999265e+00
9.406162438550662308e-02,1.067946513425463273e+01,7.184044000000000096e+00,8.728925000000000267e+00
6.987687127503247608e-02,9.438981938278635297e+00,6.103105999999999476e+00,8.050450999999998913e+00
2.877364555807164770e-01,2.741807411044340448e+00,4.207717999999999847e+00,9.479433999999999472e+00
3.983912723831570940e-02,6.590874387015609237e+00,5.545644999999999492e+00,7.264953999999999468e+00
7.059998672357264971e-02,7.173470287706146920e+00,4.724355000000000082e+00,7.801128999999999536e+00
1.632474566742774247e-01,1.506512506251259609e+01,5.702531999999999712e+00,9.627551999999999666e+00
1.505721090738496304e-01,1.362830388771129542e+01,7.076252999999999460e+00,1.053091599999999950e+01
9.873695941224713835e-02,5.236447442996818857e+00,4.422632000000000119e+00,4.808267999999999986e+00
7.928413513853982408e-02,7.665128413197381363e+00,6.383053000000000310e+00,7.429913000000000878e+00
6.574019887769515236e-02,5.534772368320759028e+00,4.518008999999999276e+00,5.370931999999999817e+00
4.084107582050199026e-02,8.546564894516263777e+00,4.515768000000000448e+00,8.735185000000001310e+00
8.330223352134974446e-02,5.527747005306813399e+00,5.409633000000000358e+00,5.682519000000000098e+00
1.403696063040832942e-01,1.112111439754594500e+01,6.658850999999999409e+00,8.807071000000000538e+00
1.862141178953733711e-01,2.121891081603578755e+00,1.426702000000000137e+00,3.965152999999999928e+00
2.501339667175947468e-01,5.629165358126641650e+00,5.771255000000000024e+00,6.284384999999999444e+00
1.055174469930108688e-01,1.160251550192056413e+01,6.544887999999999373e+00,8.391385000000001426e+00
2.460057239307578830e-02,1.196058745296878811e+01,5.566276999999999475e+00,7.965905000000000236e+00
1.068668194884825340e-01,1.072426341369142300e+01,5.930184999999999818e+00,8.917856000000000449e+00
1.354087171658387434e-01,1.540731908549707008e+01,7.625853999999999466e+00,1.025651199999999896e+01
1.031189413531275606e-01,1.495714777454303501e+01,6.597150999999999321e+00,9.756263000000000574e+00
2.772790249085942405e-01,5.902930593495266720e+00,3.402592999999999979e+00,4.714040999999999926e+00
7.906528110088294203e-02,1.330134381029738577e+01,6.435722000000000165e+00,8.418124000000000606e+00
1.273777348822069111e-01,8.861535731276237726e+00,7.821353999999999473e+00,9.264649999999999608e+00
7.790430818682896053e-02,3.361489809222084624e+00,4.497208000000000538e+00,3.911350000000000104e+00
6.019775007555297486e-02,6.186314386739278248e+00,5.084836000000000134e+00,5.860768000000000200e+00
1.517647320401625255e-01,5.944112060793242946e+00,3.715202999999999811e+00,5.226055999999999813e+00
1.708378965597768737e-02,5.326173173254390214e+00,5.285086999999999868e+00,5.175798000000000343e+00
2.006420778963970974e-01,1.296404925307568412e+01,8.624530999999999281e+00,1.041050200000000103e+01
4.370338532883241006e-02,6.746252444712906637e+00,4.380271999999999721e+00,7.192960000000000242e+00
1.031444015814352438e-01,8.054139092136340494e+00,5.508259999999999934e+00,7.406350999999999907e+00
9.877327018115741875e-02,1.001336869318115674e+01,5.899706000000000117e+00,8.635244999999999393e+00
1.008805645763510700e-01,6.335169771293119645e+00,6.428969999999999629e+00,7.032053999999999583e+00
1.851087692929832829e-01,9.978695587030991021e+00,5.051918999999999826e+00,7.852058000000000426e+00
8.659926761866246214e-02,1.230179558180431165e+01,6.712991000000000597e+00,1.055860799999999955e+01
1.140652144584123062e-01,1.357707772571694527e+01,6.721533999999999232e+00,9.752528999999999115e+00
4.070828279263447036e-02,1.089357612587613389e+01,7.210410000000000430e+00,9.816682999999999382e+00
7.632487057357673077e-02,1.253664462307945193e+01,5.900062999999999391e+00,9.690827000000000524e+00
1.240665569990012929e-01,5.146183998819932270e+00,5.672516000000000780e+00,6.386811999999999934e+00
1.367932856376334327e-01,5.405330011859697414e+00,3.981244000000000227e+00,5.301864000000000132e+00
1.695909823156939999e-01,1.188275551189203405e+01,5.976507999999999932e+00,8.613046000000000646e+00
1.302853531188356839e-01,7.913385286888650505e+00,6.060387999999999664e+00,7.633371000000000350e+00
9.309207197608551643e-02,6.588349185572077715e+00,6.409970999999999641e+00,7.057294999999999874e+00
7.316098162943308891e-02,1.577291787970380987e+01,7.198792000000000080e+00,1.056833800000000068e+01
1.507586669711326044e-01,6.175590867332138245e+00,4.282702999999999705e+00,4.692266000000000048e+00
2.012848425257525720e-01,2.984784534370251041e+00,3.673469000000000317e+00,3.625316999999999901e+00
1.365178713517181952e-01,7.724515123659178251e+00,4.642917999999999878e+00,6.349300000000000388e+00
1.284525857332642629e-01,1.845671340368884117e+01,6.876371000000000677e+00,9.469094999999999374e+00
9.997724606358943111e-02,8.450504865937409349e+00,6.702414000000000094e+00,7.737424000000000746e+00
1.354408033624059648e-01,1.289146450527731602e+01,1.013938100000000020e+01,1.098726199999999942e+01
5.577009308673641641e-02,1.102587556577158345e+01,5.955398999999999887e+00,9.508407000000000053e+00
5.408303206941685037e-02,1.633754071661237717e+01,6.669492999999999228e+00,1.035227500000000056e+01
8.871180242269553762e-02,9.466501940962139372e+00,6.595527000000000584e+00,8.700185000000001168e+00
1.453822827173784360e-01,7.715445664170752060e+00,6.071928999999999910e+00,7.009263000000000687e+00
2.406721875064384564e-01,4.442276359263773067e+00,3.247259000000000118e+00,3.120465000000000266e+00
1.302018437126541417e-01,8.142543547799194315e+00,6.848989999999999689e+00,7.734449999999999825e+00
3.721731195861369135e-02,7.843036603711037280e+00,5.985247000000000206e+00,8.136324999999999363e+00
8.110687860768621416e-02,1.517188091496963942e+01,6.844021000000000576e+00,1.063181300000000107e+01
9.559279782474353060e-02,6.257898716153943219e+00,4.529244999999999521e+00,6.369598000000000759e+00
1.022729371176381019e-01,3.562111666082112382e+00,3.164440000000000364e+00,4.386598000000000219e+00
5.237264409502819656e-02,1.902508335432070652e+01,7.780505000000000670e+00,1.183614999999999995e+01
2.938518156250785954e-02,6.857836123465058442e+00,5.502120999999999817e+00,6.602157000000000941e+00
1.477002900777079075e-01,4.775342862980655134e+00,3.217756000000000061e+00,4.592408999999999963e+00
5.713565618924042883e-02,1.199285026111219921e+01,8.608310000000001239e+00,1.123977999999999966e+01
1.944700734338826176e-01,9.077024913190271604e+00,5.005116000000000120e+00,7.577944999999999709e+00
7.871543263990331274e-02,9.197803658354239076e+00,7.360310000000001018e+00,9.347560000000001423e+00
1.912649080742706842e-01,4.736602574559907630e+00,2.750207000000000068e+00,5.464785000000000004e+00
2.146272095752034537e-01,8.701085647130657463e+00,4.968585000000000029e+00,7.799622999999999529e+00
1.109244794391998912e-01,1.136553552390191335e+01,5.816926999999999737e+00,8.857858999999999483e+00
8.705443043492577804e-02,6.196041939234541829e+00,5.170618000000000158e+00,5.635887000000000313e+00
3.518164050765163614e-02,1.153126983323305055e+01,6.527267000000000152e+00,8.683068999999999704e+00
1.386012704994459832e-01,5.075811610702102961e+00,3.908387999999999529e+00,4.750544999999999796e+00
5.176809135457694638e-02,1.535377386428698365e+01,8.004979999999999762e+00,1.084636300000000020e+01
2.126816177584375522e-01,6.635980106612116458e+00,5.627701999999999316e+00,7.647335000000000882e+00
3.968197989920911606e-02,1.112611634638207470e+01,5.208366999999999969e+00,7.776964999999999684e+00
7.183336408935603323e-02,6.492922014254848051e+00,4.155631999999999771e+00,5.838312000000000168e+00
1.730428715123380756e-01,5.696484293800162746e+00,5.620197000000000109e+00,6.148076000000000541e+00
2.956768990238672901e-01,4.407091182896313519e+00,2.665420999999999818e+00,4.817499999999999893e+00
8.125653427117586480e-02,7.489747798294567716e+00,5.829876999999999754e+00,7.506454999999999878e+00
6.448086354735127479e-02,1.746344132753156941e+01,7.780927000000000149e+00,9.324590999999999852e+00
1.135465263593355284e-01,1.131738818330870799e+01,3.338133000000000017e+00,7.273900999999999506e+00
1.116380785548637122e-01,8.931145372388099801e+00,4.635462000000000415e+00,7.227089000000000318e+00
1.234018169607288967e-01,1.482150966914589674e+01,6.324964999999999726e+00,9.131527999999999423e+00
1.171057186412509804e-01,9.755225996250389997e+00,7.267278999999999378e+00,9.074555999999999401e+00
9.381278008171860250e-02,9.542473287078086841e+00,5.695655000000000356e+00,7.163239999999999164e+00
6.156749491143177072e-02,1.039840183883319291e+01,6.364259999999999806e+00,8.642788000000001247e+00
8.249915457491775739e-02,1.346354535645387962e+01,8.169643999999999906e+00,1.047224100000000035e+01
7.153911626832634707e-02,1.122931468619392348e+01,8.085842999999998781e+00,1.109420399999999951e+01
1.238311005913995955e-01,1.196795518123288993e+01,5.069587999999999539e+00,7.545652000000000470e+00
1.014405283859141083e-01,1.477585886666294179e+01,6.831541999999999781e+00,9.853339999999999321e+00
1.195667460192778031e-01,1.248648696378317169e+01,5.498217999999999606e+00,8.545970999999999762e+00
3.857367865416048286e-02,1.269748280046448841e+01,8.153665000000000163e+00,9.799718999999999625e+00
1.334926389220212062e-01,5.871671466364777991e+00,3.743884999999999685e+00,5.258220999999999812e+00
9.096057564800355544e-02,1.464466276501637410e+01,6.024124999999999730e+00,8.754296000000000078e+00
1.252789342455888633e-01,1.072953202693676644e+01,5.517037000000000191e+00,9.002149000000001067e+00
8.441619956350809861e-02,9.696307985636845928e+00,4.972944999999999283e+00,8.463053999999999633e+00
6.531801474262383111e-02,1.185440754930921159e+01,5.703834999999999766e+00,8.452854999999999563e+00
1.411500500838158145e-01,1.972447119490245271e+01,6.213144000000000666e+00,9.740272000000000929e+00
7.326937774083980282e-02,9.168770002714133227e+00,4.684167999999999665e+00,8.505572000000000799e+00
2.478020491572281159e-01,9.779090583956575600e+00,4.074658000000000335e+00,6.520396999999999998e+00
9.221087731234635376e-02,2.285713273441661286e+01,6.561838000000000726e+00,1.061538499999999985e+01
4.493062175782550072e-02,4.886357337429919845e+00,6.139240000000000030e+00,5.978119000000000405e+00
1.288436512363020647e-01,1.413338690997449909e+01,6.568424000000000262e+00,9.282483000000000928e+00
4.414190417908033653e-02,1.143265495167913315e+01,8.061733000000000260e+00,8.391697000000000628e+00
3.940933843324116032e-02,9.081899142815181847e+00,4.034138999999999697e+00,6.401787999999999812e+00
3.899497392240904720e-02,6.049144347282545908e+00,4.985713999999999757e+00,6.354948000000000263e+00
1.050251468837791052e-01,7.244366779129317813e+00,4.046905999999999892e+00,6.633410999999999724e+00
2.898735454879357298e-02,1.291855473290269707e+01,8.287959999999999994e+00,1.101886700000000019e+01
6.608038507329004607e-02,2.005789302022178688e+01,6.804119000000000028e+00,1.036203399999999952e+01
1.111442525156311756e-01,2.274028961207761768e+01,8.699444999999998984e+00,1.186583599999999983e+01
1.457836637285790937e-01,5.769336903887777979e+00,4.966517999999999766e+00,6.667086999999999541e+00
3.574462973381422465e-02,8.340238776902410223e+00,6.058887999999999607e+00,9.123440999999999690e+00
