halo_id,x_potential,y_potential,z_potential,x_mass,y_mass,z_mass,eig_1,eig_2,eig_3
85010454260,367.61,459.6624,842.7137,367.636374194,459.647929032,842.709341935,0.178848597523,0.105599452438,0.136232650039
85010454262,344.8519,490.9076,828.482,344.854151613,490.910177419,828.470758065,0.31037289255,0.188324128008,0.218121179442
85010454263,368.0441,474.3575,845.0729,368.041622581,474.404445161,845.031990323,0.257661050667,0.655160977694,0.714710871639
85010454264,362.3966,446.3564,845.6028,362.401806452,446.363906452,845.590845161,0.0543310168789,0.0917764920731,0.0823299110481
85010454265,360.1746,482.3792,841.2996,360.187341935,482.389380645,841.284203226,0.0802545997478,0.249535117862,0.27595422239
85010454266,370.8922,476.3029,850.3799,370.866009677,476.307929032,850.380229032,0.0672441856473,0.0952527312395,0.128791643113
85010454270,361.9853,423.9836,821.3612,361.990303226,424.008983871,821.360983871,0.0612179239352,0.116619868679,0.121704467386
85010454271,349.1309,424.8401,850.8621,349.126722581,424.840709677,850.849351613,0.0381004630916,0.0782839637471,0.0871191331614
85010454286,351.1778,464.6428,861.6381,351.166016129,464.666751613,861.630251613,0.139995539829,0.110068578718,0.0541904214526
85010454287,368.2655,480.474,862.5408,368.269219355,480.4828,862.515422581,0.152124261918,0.117325992604,0.0995691854779
85010454294,366.1551,497.0155,856.5538,366.135541935,497.011116129,856.554709677,0.0630253825156,0.130807887598,0.108462209886
85010454311,372.31,428.3939,853.6683,372.287845161,428.393377419,853.655829032,0.111921453852,0.166467361904,0.226659264245
85010454312,372.3134,429.188,854.801,372.342145161,429.210793548,854.813796774,0.0838265452963,0.29043207488,0.261460699824
85010454313,334.5656,493.1004,854.2463,334.614903226,493.082916129,854.288725806,0.0719106855393,0.292807992851,0.270492801609
85010454402,352.5764,462.1204,868.9586,352.583232258,462.139719355,868.957925806,0.0276899232693,0.067324342295,0.0536072544357
85010454403,352.6673,462.8107,868.7704,352.697980645,462.815290323,868.786651613,0.161041939112,0.240707614626,0.307155246262
85010454404,371.0385,453.2546,870.257,371.0628,453.119964516,870.325487097,1.30048032546,1.03289280358,0.463293450965
85010454405,348.1748,451.5481,872.7698,348.135380645,451.600858065,872.7722,0.0823531957891,0.34432720414,0.351917500071
85010454406,362.0386,461.6945,872.638,362.156225806,461.6303,872.810196774,0.190451009213,3.18310264868,3.11231740211
85010454407,365.1843,448.6711,875.8499,365.198641935,448.691796774,875.855132258,0.050251062428,0.0887935126498,0.0976638649221
85010454408,367.3771,433.5735,873.2956,367.414293548,433.570845161,873.338087097,0.112710820289,0.240581815764,0.267386523947
85010454409,353.3516,439.4552,875.6371,353.361229032,439.445858065,875.645890323,0.0860597347778,0.11257421087,0.149414734352
85010454410,348.6388,445.3824,874.9815,348.678012903,445.379845161,874.999741935,0.0840841613942,0.300290488385,0.266472690221
85010454411,360.9911,478.4954,889.5921,361.000264516,478.441025806,889.56913871,0.298363030073,0.330109912497,0.0868802374296
85010454412,363.1592,446.6466,879.191,363.148509677,446.612490323,879.208890323,0.20408198263,0.670355870526,0.650641626844
85010454413,365.9758,462.1273,886.1318,365.966303226,462.123645161,886.148935484,0.0599685881859,0.0798063942452,0.0924994375688
85010454414,337.219,471.4964,888.347,337.216348387,471.498529032,888.356167742,0.0266187726043,0.0460351687368,0.0437569386589
85010454415,342.7592,463.4263,890.3139,342.762845161,463.440890323,890.245290323,0.0932990455654,0.670293085792,0.688114908642
85010454416,357.8556,477.3043,901.9615,357.835641935,477.305767742,901.952245161,0.0739814380761,0.0898942715919,0.111304830332
85010454417,347.1641,492.9398,875.4487,347.151070968,492.968419355,875.447158065,0.192585129033,0.374034274926,0.315766376041
85010454418,373.9862,492.5196,906.3897,373.986364516,492.502754839,906.393135484,0.0762281760358,0.0930117827237,0.126196201241
85010454419,354.1509,492.0314,868.4687,354.094248387,492.031751613,868.457096774,0.232318026672,0.351396106304,0.503410267024
85010454420,352.0367,424.7064,898.3149,352.017283871,424.692264516,898.333396774,0.27653370978,0.218117033724,0.177781236495
85010454421,361.6777,427.5572,879.8609,361.888380645,427.452787097,879.737451613,0.246863482151,2.86875819792,2.73817919993
85010454422,374.8888,471.377,865.8463,374.907087097,471.341990323,865.800035484,0.171811643373,0.254440633293,0.317295203334
85010454423,354.1514,461.8332,864.3286,354.158703226,461.819141935,864.325274194,0.0646631657221,0.147991029974,0.122478904304
85010454424,370.4092,476.929,864.5978,370.389106452,476.925396774,864.574345161,0.160674758741,0.0953749224658,0.118054258793
85010454425,333.0914,467.4569,901.8074,333.115670968,467.487654839,901.798696774,0.227904787996,0.13751696139,0.176671770614
85010454438,367.0379,468.7554,918.6934,367.039145161,468.753222581,918.642351613,0.270099318658,0.183804676554,0.130161764788
85010454440,342.1862,477.4604,915.3663,342.17663871,477.450890323,915.355870968,0.127459886228,0.237873095471,0.186636438301
85010471512,375.3276,500.4206,916.0674,375.362745161,500.422183871,916.057890323,0.0508305278612,0.104380429626,0.120821922513
85010471513,385.2211,472.6873,873.5272,385.111877419,472.768358065,873.603122581,0.285278754485,1.51589151798,1.60416546753
85010471514,384.6187,467.0917,874.1597,384.57263871,467.128745161,874.186564516,0.375589108881,1.03254614754,1.20649416358
85010471515,386.5609,466.2385,873.7268,386.535183871,466.239374194,873.724193548,0.326898617189,0.675243004991,0.649130557819
85010471516,386.0048,465.8383,872.7825,385.979235484,465.793312903,872.8457,0.943583416987,0.732564617354,0.323423945659
85010471517,385.8251,466.9752,875.2719,385.803045161,466.980606452,875.248132258,0.146081045344,0.0873208686755,0.10563966598
85010471518,397.0762,453.3481,873.7166,397.065293548,453.318558065,873.738287097,0.0717046175665,0.15702712294,0.182857299494
85010471519,394.8435,463.8053,874.064,394.833874194,463.797293548,874.06853871,0.076580636011,0.114601222169,0.12688860182
85010471520,399.2145,456.5547,875.7593,399.214809677,456.55563871,875.764877419,0.0344580977183,0.0986611481307,0.0960173941509
85010471521,389.8832,462.601,872.8548,389.878203226,462.598812903,872.87673871,0.117433912994,0.350914773562,0.296612593444
85010471522,392.2968,460.464,873.8094,392.295458065,460.458335484,873.795203226,0.0349725572984,0.0786986446944,0.0641428180071
85010471523,384.4885,436.8927,872.7589,384.477383871,436.907651613,872.724209677,0.0972004385207,0.185447976133,0.168182125346
85010471524,411.2946,445.7429,872.8873,411.289096774,445.733364516,872.856712903,0.151937766562,0.442482481911,0.395132271527
85010471525,395.2724,464.4196,874.1533,395.2617,464.395377419,874.143190323,0.183499533055,0.128150238545,0.108505588399
85010471526,394.4711,457.3208,877.5551,394.447206452,457.340774194,877.55596129,0.0967992198953,0.172695531481,0.213474328623
85010471527,393.7713,461.3566,880.1234,393.747190323,461.383806452,880.091464516,0.145726138719,0.24145760126,0.28517834002
85010471528,390.826,470.0276,878.9023,390.812270968,470.042812903,878.777929032,1.02883292463,0.877672694737,0.317752840629
85010471529,380.7676,437.7689,882.5495,380.7381,437.791345161,882.562887097,0.120580531656,0.244925270914,0.18969481743
85010471530,385.2177,443.8641,882.831,385.184351613,443.970570968,882.843403226,0.256721681011,1.07750554639,1.1555242726
85010471531,382.9718,442.589,883.9784,382.975732258,442.574125806,883.978467742,0.0599553898904,0.0439382546963,0.0340054154132
85010471532,384.7373,458.7939,881.1078,384.7134,458.805745161,881.11633871,0.0969941131213,0.240942542533,0.175915664345
85010471533,390.0412,435.2156,882.7455,390.051751613,435.201774194,882.743487097,0.0730478692025,0.112031673386,0.144430357411
85010471534,386.6725,441.373,883.0052,386.681758065,441.358103226,883.008551613,0.0772382376234,0.214639127231,0.183415735146
85010471535,376.3351,452.8893,883.8365,376.337122581,452.89336129,883.846890323,0.0466281717777,0.0686452017372,0.0845040064851
85010471536,398.2715,461.6624,886.3215,398.279609677,461.650406452,886.315241935,0.069667769347,0.125703092697,0.0965965779565
85010471537,397.3624,471.1757,890.7198,397.349722581,471.184003226,890.690529032,0.102599979919,0.326650715454,0.318078904626
85010471538,390.8613,431.5045,902.0443,390.847767742,431.487429032,902.024903226,0.0839562758956,0.160951810281,0.149994273824
85010471539,400.4867,472.8544,904.3937,400.480064516,472.849377419,904.382516129,0.136647572182,0.112614427897,0.0944469399207
85010471540,399.2509,458.8184,901.9639,399.293170968,458.803358065,901.94776129,0.112092953014,0.402823843413,0.353841563573
85010471541,398.7287,459.5561,900.9781,398.750106452,459.558225806,900.940248387,0.296375369822,0.181431226804,0.153906943375
85010471542,388.4358,471.6816,903.7975,388.499658065,471.761864516,903.785825806,0.175094287515,0.782195067572,0.879427984914
85010471543,381.4851,434.4252,904.8545,381.482980645,434.42383871,904.878187097,0.177964170291,0.128470050087,0.116668339622
85010471544,394.626,463.3732,898.9901,394.623187097,463.384016129,898.991822581,0.0524882268976,0.102754120657,0.0915157524452
85010471545,380.4353,430.1633,904.4996,380.4561,430.194151613,904.467574194,0.144185850929,0.37496634716,0.29736880191
85010471546,393.0157,445.0113,904.4836,393.008996774,445.041687097,904.491741935,0.0418096258445,0.116562101406,0.12418779275
85010471547,377.4157,447.7042,906.0203,377.410025806,447.763096774,906.011551613,0.164993004423,0.345649999895,0.400583255681
85010471548,394.6678,467.0162,897.3698,394.662806452,467.018367742,897.367932258,0.0483527700701,0.0688593291665,0.0588968407634
85010471549,395.6372,478.1844,872.6505,395.625667742,478.174116129,872.628393548,0.184441459416,0.388411170121,0.430391970462
85010471550,386.3573,476.5713,876.0321,386.371332258,476.586770968,876.024641935,0.0854592201737,0.162273281315,0.182031978511
85010471551,394.7602,472.1709,878.1864,394.763629032,472.163658065,878.154348387,0.247171005894,0.212635273771,0.144636680335
85010471552,403.1182,456.0905,885.2897,403.131296774,456.083145161,885.2791,0.0410408292793,0.0744286094621,0.0912474412588
85010471553,408.0412,465.5957,903.0773,408.032229032,465.596645161,903.059709677,0.117155802057,0.068997408358,0.0812039695848
85010471554,406.1262,476.8207,872.1033,406.147693548,476.842403226,872.112325806,0.057577991047,0.110304141564,0.121469047389
85010471555,393.8988,477.3667,871.7841,393.878648387,477.370577419,871.785083871,0.0638901638055,0.0798427313848,0.0910189848097
85010471556,384.628,429.4855,876.0134,384.62336129,429.492080645,876.005435484,0.0980993268224,0.120297441161,0.152848492016
85010471557,387.1406,425.6319,891.5211,387.138464516,425.617454839,891.511312903,0.0523434619299,0.155756931326,0.139401046744
85010471558,380.6849,431.2325,911.9558,380.637,431.3006,911.867374194,0.0716395617483,0.899881977534,0.931841700718
85010471559,414.7943,466.2052,893.9684,414.814496774,466.204248387,893.974709677,0.0335236215518,0.108407476318,0.123565822131
85010471560,416.0761,452.405,889.2084,416.075554839,452.391383871,889.217258065,0.0583137846695,0.117455389102,0.128060826229
85010471561,402.6208,481.7766,867.5508,402.620877419,481.800258065,867.575790323,0.058621308651,0.151174565989,0.12707394536
85010471562,379.5384,428.6144,864.6235,379.494009677,428.617703226,864.597154839,0.169635688241,0.310409151798,0.267191359961
85010471563,379.9186,480.5779,867.8624,379.903493548,480.59426129,867.855058065,0.0403378974066,0.11545463602,0.118577566574
85010471564,387.886,471.7474,868.6333,387.892996774,471.754816129,868.6378,0.0460490076568,0.111811765263,0.10760204708
85010471565,390.4662,466.1102,865.6451,390.528429032,466.131,865.749474194,0.228039568744,0.945904657282,1.03963035397
85010471566,415.2395,474.0693,861.4333,415.245,474.064206452,861.431129032,0.0485006205922,0.102221260207,0.0834508192007
85010471567,385.1493,482.5771,863.7331,385.14106129,482.592632258,863.72573871,0.182494099839,0.141406457035,0.118749703126
85010471569,399.1411,449.4561,858.8793,399.154596774,449.467219355,859.010522581,0.145365053217,1.01747421313,0.927049813653
85010471570,380.7776,443.4021,858.5938,380.765167742,443.38256129,858.589425806,0.0755340375418,0.168538514535,0.205506267923
85010471571,394.6595,456.0321,857.8004,394.651358065,456.013832258,857.813051613,0.0690169176274,0.110723808383,0.121997773989
85010471588,425.1047,433.9604,858.6742,425.097309677,433.997590323,858.718529032,0.181078920351,0.462863943416,0.404979256234
85010471602,425.808,438.2231,867.6318,425.81436129,438.254480645,867.629151613,0.199721393734,0.58342646679,0.534066079476
85010471607,421.7653,442.2406,872.1934,421.754206452,442.243758065,872.202525806,0.0655746771243,0.279525301966,0.31007648091
85010471613,429.7661,466.0109,880.616,429.735364516,465.99766129,880.632577419,0.139286946684,0.37394089387,0.406496299446
85010471620,421.5344,453.9469,884.2403,421.526693548,453.9295,884.234364516,0.100053427812,0.133729217648,0.155776294541
85010471623,424.271,426.2101,884.8952,424.263993548,426.196354839,884.870341935,0.106480043214,0.192775314194,0.156593142592
85010471639,424.1205,478.2086,901.2524,424.119151613,478.221396774,901.2526,0.0459287046984,0.0677568345868,0.0775692007148
85010471640,429.8083,462.363,903.7851,429.805874194,462.361848387,903.780887097,0.047627559765,0.0762437777688,0.0952820824662
85010471663,430.5901,468.3212,916.2017,430.596919355,468.316493548,916.20106129,0.0459568891685,0.088982721743,0.0804187290886
85010471667,419.674,465.4608,897.4837,419.656329032,465.446483871,897.491993548,0.0388260651392,0.130800972313,0.123282702548
85010471668,424.6342,440.1134,918.8901,424.646119355,440.125796774,918.912819355,0.115741165169,0.0869318519725,0.0754936828583
85010471689,427.1523,491.5538,890.4636,427.1523,491.542077419,890.459177419,0.0348980812721,0.191031933252,0.198453165476
85010471693,388.3737,492.3193,918.7294,388.374109677,492.341129032,918.709874194,0.113412252328,0.168088638916,0.158165368756
85010471695,410.427,465.7887,916.4005,410.477506452,465.796212903,916.448203226,0.233088028336,0.508051967004,0.39652896466
85010473848,336.7718,500.7434,910.5492,336.772487097,500.715958065,910.520532258,0.210689534978,0.169960742428,0.106633502594
85010473964,367.6861,506.8129,856.2522,367.699087097,506.804529032,856.242887097,0.0489894403108,0.0914283796776,0.0988606200116
85010473968,367.4975,504.1169,868.7981,367.484651613,504.120525806,868.773319355,0.0964545671811,0.116989406611,0.109637246208
85010473974,366.2403,504.1439,874.1234,366.258151613,504.151193548,874.101545161,0.084144442491,0.129672903502,0.183301294007
85010473982,344.9016,513.9294,889.1554,344.907490323,513.945325806,889.157619355,0.0437715477846,0.166910124708,0.147595147507
85010473985,338.7771,513.3864,896.4451,338.801687097,513.380135484,896.403290323,0.132858663189,0.473066780219,0.398156696592
85010473988,345.0957,514.7332,840.0626,345.095609677,514.681477419,839.976496774,0.396824721775,1.11577153095,0.853500987271
85010473995,351.774,505.598,830.1931,351.757948387,505.591232258,830.196577419,0.0462629896571,0.0927211923985,0.0869293779444
85010473997,365.6463,509.7275,831.4307,365.639535484,509.701916129,831.421816129,0.139288840051,0.192407960099,0.16883907985
85010474002,361.226,514.5893,821.4267,361.279087097,514.5987,821.477254839,0.246484237878,0.396041284672,0.51323229745
85010474003,352.34,506.212,826.6207,352.347445161,506.193225806,826.628451613,0.10358840403,0.0833665291182,0.0514134468513
85010474013,333.8344,511.8811,870.8483,333.848741935,511.886687097,870.869858065,0.0927713606031,0.157761211495,0.144605767902
85010474015,332.5635,517.4561,896.5688,332.535845161,517.438974194,896.520090323,0.141526510874,0.458950786056,0.49795722307
85010474030,361.4313,501.6349,827.7252,361.418983871,501.617058065,827.697935484,0.149200354049,0.283231929943,0.330065856008
85010474031,349.53,502.9177,843.4244,349.549632258,502.8945,843.428451613,0.0908681932423,0.153754840627,0.135636606131
85010474044,341.1748,499.4522,880.0374,341.2072,499.553358065,880.076119355,0.233894875992,0.958559898081,0.887687865927
85010474045,356.8194,499.9622,865.5899,356.829687097,499.951958065,865.576241935,0.04232265461,0.0824425192304,0.0629500661596
85010474046,352.6662,501.9411,871.7846,352.621906452,501.973822581,871.780341935,0.0884960749677,0.319952792115,0.336836512917
85010474389,414.5612,503.5666,915.4526,414.56186129,503.543451613,915.432280645,0.315388828769,0.297618176074,0.0723148351577
85010474421,379.6544,506.1186,917.1384,379.638983871,506.113670968,917.146525806,0.0921266525829,0.0546606104919,0.0647902969253
85010474504,428.4323,516.6606,918.68,428.457170968,516.687151613,918.624980645,0.183658064465,0.534430225606,0.474542209929
85010474543,419.3824,502.9648,892.7932,419.401009677,502.960151613,892.811632258,0.0484979687337,0.133294071694,0.105188639572
85010474558,388.5038,498.3934,821.14,388.503703226,498.360548387,821.138429032,0.0646401141135,0.208272632604,0.189404793283
85010474559,409.5452,500.985,842.8699,409.56983871,501.001977419,842.853696774,0.231943661087,0.18652688649,0.134738692424
85010474564,383.4266,496.6184,889.3717,383.447103226,496.581290323,889.347125806,0.0915489351339,0.267194809499,0.293883855368
85010474565,377.8081,498.1104,892.3849,377.810309677,498.125580645,892.388183871,0.0374084755283,0.113733126945,0.102052177527
85010474567,383.9644,514.7798,840.7528,383.968835484,514.776577419,840.741883871,0.04613226733,0.0663147732003,0.0674476394696
85010474577,382.0984,508.6295,876.1254,382.111954839,508.620719355,876.125429032,0.043151112828,0.066562435498,0.0856857916739
85010474582,403.7299,508.1321,884.8878,403.703703226,508.147219355,884.876183871,0.261269834446,0.417453467085,0.525743238469
85010474585,400.0008,505.8489,891.0228,400.001374194,505.8549,891.016145161,0.0529869078388,0.110326202356,0.0854120698051
85010474589,413.0563,515.1608,863.4158,413.064016129,515.164790323,863.422645161,0.0764934486947,0.0519570215174,0.0591957897879
85010474594,414.6823,511.6128,851.2213,414.663441935,511.621729032,851.244393548,0.0965423434956,0.320393080889,0.347826675616
85010474597,401.3824,517.018,834.7062,401.383803226,517.025341935,834.686393548,0.0639039710837,0.0886940496968,0.0796642792194
85010474605,415.4733,515.378,879.6124,415.477835484,515.405054839,879.60706129,0.0404933425665,0.0637670727536,0.0869508246796
85010474607,381.7671,505.6803,821.9952,381.721187097,505.640370968,822.038596774,0.100866952639,0.542763357241,0.57709633012
85010474652,427.1358,512.233,890.9903,427.1228,512.239945161,890.979193548,0.0552815713247,0.127702550862,0.133117597814
85010622614,375.7688,465.5235,836.5717,375.761576667,465.533856667,836.56411,0.0566444320609,0.211076594832,0.193585993108
85010622615,375.0235,466.1754,845.3948,375.02748,466.227566667,845.362816667,0.446572748438,0.366407701031,0.139528730531
85010622616,373.993,467.6303,845.7968,373.98116,467.70699,845.770773333,0.724977440969,0.35150236538,0.497815973651
85010622617,372.4483,468.672,845.1407,372.458116667,468.640986667,845.15129,0.176123610583,0.820486622461,0.846160286956
85010622619,351.0158,470.0175,851.9366,351.02399,470.010896667,851.92851,0.0342755735816,0.071751575011,0.0599477114074
85010622620,377.7658,452.4048,856.425,377.77375,452.427986667,856.448103333,0.180506542821,0.11686248321,0.109054093969
85010622621,376.6961,431.8479,858.4145,376.804246667,431.911903333,858.44063,0.333954153716,0.877187308664,1.04602785762
85010622622,380.1614,429.6287,860.4855,380.1663,429.628046667,860.49595,0.0382356224194,0.0709008155343,0.0839963820463
85010622623,399.5298,474.174,851.7855,399.63513,474.113613333,851.738326667,0.294027190542,1.29177522958,1.12490415987
85010638218,399.7145,469.8712,821.1962,399.730866667,469.838576667,821.17788,0.333342046181,0.315331354894,0.0980556189253
85010638219,378.1429,437.7187,825.2527,378.123806667,437.689283333,825.245323333,0.0681644976466,0.147821070312,0.157921552041
85010638220,379.8942,461.2936,832.4235,379.882846667,461.28276,832.425506667,0.0582069405218,0.10384508855,0.121696010928
85010638221,376.2817,436.6656,832.1505,376.270046667,436.661506667,832.13363,0.0787858952723,0.145786768254,0.176155556473
85010638222,390.0128,478.277,833.4882,390.023743333,478.271296667,833.495286667,0.0320563873457,0.044195469532,0.0515981031223
85010638223,399.1144,479.9608,843.7086,399.131576667,479.99451,843.705206667,0.0959575788183,0.266265388315,0.234127152866
85010638224,390.6314,427.6967,849.4075,390.581703333,427.67667,849.349083333,0.11892732377,0.632197172993,0.640954843237
85010638225,391.6147,482.8978,851.7545,391.640043333,482.9071,851.742423333,0.0310137631457,0.113548592787,0.102056164067
85010638226,388.1924,449.4816,849.8383,388.186106667,449.482126667,849.827553333,0.0972278363173,0.0493990028799,0.0724656008028
85010638227,395.7677,428.0443,848.4465,395.77524,428.041983333,848.446446667,0.0737430844305,0.0554208553402,0.0387245602294
85010638228,399.9105,480.2627,847.1327,399.93933,480.250783333,847.142503333,0.226003787191,0.540264773837,0.463891058972
85010638230,406.1517,476.2169,840.9763,406.16625,476.218823333,840.961013333,0.174887403551,0.123581494429,0.103153622021
85010638232,403.5769,483.245,845.3859,403.757493333,483.38709,845.351723333,0.222340832998,2.60156681154,2.48017539547
85010638237,407.7343,475.6595,847.4175,407.725623333,475.658793333,847.427976667,0.0683615050051,0.050844084148,0.0407644508469
85010638238,379.7995,492.0813,841.9057,379.79589,492.066286667,841.89991,0.165256173515,0.133066369473,0.083465257012
85010638239,401.8491,491.5336,846.1917,401.884376667,491.552433333,846.206453333,0.216326975824,0.107457659019,0.140256825156
85010638240,390.6137,488.7913,847.6757,390.63903,488.796,847.684616667,0.0914078784122,0.182110782331,0.237692419257
85010638243,388.6439,423.029,847.5354,388.648736667,423.030883333,847.54291,0.0233743637502,0.0347571302073,0.0382666060425
85010638246,376.6963,424.4107,855.6223,376.667643333,424.420413333,855.619153333,0.0787926137462,0.127141374776,0.155607471478
85010638354,429.9816,464.8982,830.5242,430.014743333,464.88546,830.526566667,0.0703210459688,0.150855988754,0.176044625277
85010638357,422.0735,473.5869,840.5104,422.062446667,473.528626667,840.449713333,0.0966538953525,0.508264474171,0.570134070477
85010639957,376.0466,466.9155,871.8287,376.000486667,466.798363333,871.79384,0.185900581529,1.27567403364,1.20404712483
85010639958,410.7924,494.087,907.4535,410.793136667,494.112816667,907.466633333,0.0698005650493,0.105346773934,0.125945061017
85010639959,379.0558,494.8539,886.2568,379.062896667,494.856803333,886.24558,0.0417946887079,0.0693616983857,0.0656928929065
85010639960,348.4518,499.3614,864.2975,348.439853333,499.32615,864.293253333,0.166283045995,0.139806600545,0.0828083334595
85010639961,375.4218,471.9493,864.4858,375.42617,471.965016667,864.46845,0.0864267682231,0.221067849419,0.261439682358
85010640340,371.6949,455.1674,822.6877,371.65765,455.1427,822.667766667,0.154320714321,0.207287302718,0.315887602961
85010640342,362.1041,436.605,821.5408,362.07573,436.578863333,821.546693333,0.120868825377,0.188111436559,0.208524898064
85010640343,355.6588,446.9276,820.941,355.644006667,446.910596667,820.92692,0.107935989947,0.0846589354069,0.0593768546457
85010640344,360.7588,439.6309,824.1172,360.767596667,439.64347,824.11128,0.19720477814,0.43945964644,0.55569549542
85010640345,344.5405,455.5324,824.2254,344.50949,455.569393333,824.231023333,0.0913865948315,0.235532421564,0.270913743604
85010640346,369.679,451.9612,835.4603,369.71215,451.906376667,835.442166667,0.21622566169,0.415719324698,0.524466093612
85010640347,366.3987,434.5025,834.4294,366.420653333,434.471463333,834.435043333,0.0993665468988,0.162956655967,0.173912517134
85010640348,365.1414,454.9016,836.9865,365.17374,454.93928,836.99243,0.28024108622,0.746039952935,0.696876500846
85010640349,352.8506,482.6056,837.9372,352.82162,482.560866667,837.92035,0.108026495047,0.339403410129,0.315591874824
85010640350,357.8277,484.0823,839.0424,357.840266667,484.07054,839.068853333,0.176459399839,0.263748669556,0.229317130605
85010640352,350.7335,492.5328,823.9517,350.694773333,492.474866667,823.945596667,0.0651090980271,0.335231409035,0.308062672938
85010640353,344.4503,475.5395,842.078,344.43783,475.543203333,842.091103333,0.0404941183589,0.1318308606,0.118819721041
85010640354,375.1454,465.6078,847.4293,375.14964,465.627796667,847.389,0.14874127721,0.132429133008,0.0629835697825
85010640355,362.5825,435.0118,848.8411,362.608393333,435.04075,848.840226667,0.135417642155,0.328435196593,0.269612141252
85010640358,372.9218,490.8679,834.224,372.965836667,490.920836667,834.174713333,0.212686283146,0.6195835881,0.496997568754
85010640360,374.8212,494.0713,850.0892,374.83574,494.023816667,850.14357,0.0897831838747,0.376383041334,0.434617614791
85010640361,368.8064,422.7392,843.2651,368.815846667,422.74487,843.250013333,0.162665015107,0.126215304258,0.0811202206343
85010640364,332.8074,466.1031,822.6909,332.838406667,466.10112,822.678253333,0.26920698715,0.188986439007,0.119768133843
85010640365,332.8416,439.4255,841.4147,332.843886667,439.39013,841.386523333,0.239374072882,0.19777567004,0.114430657078
85010640383,363.0927,454.7958,862.9305,363.125493333,454.758493333,862.92979,0.0674510652797,0.192154791326,0.212208203394
85010640384,374.7228,438.0251,860.4362,374.680893333,438.08437,860.470216667,0.163933033805,0.462959754837,0.421181491358
85010640385,353.8782,461.4816,860.6365,353.875386667,461.50736,860.620736667,0.308787340653,0.264913985062,0.114468734285
85010640390,359.2067,459.3204,859.2798,359.203803333,459.31346,859.284556667,0.0401273403529,0.136460570299,0.155031129348
85010640391,365.1101,435.8378,857.4273,365.120816667,435.843413333,857.41407,0.137369203962,0.196142878338,0.2696639977
85010640392,356.4762,432.173,857.3776,356.485393333,432.19573,857.366683333,0.136222092886,0.0872532626509,0.100393484463
85010640409,372.1991,471.2676,853.7139,372.189046667,471.260386667,853.701453333,0.0581087402771,0.0841230607705,0.0800005189523
85010640410,350.6476,492.1246,854.0984,350.655376667,492.121406667,854.093046667,0.024177939708,0.0600753124312,0.0705130078607
85010640505,374.8973,470.1855,871.4762,374.89621,470.199193333,871.463486667,0.126997848137,0.547601725041,0.599358486823
85010640506,353.537,462.4714,870.5056,353.528556667,462.439296667,870.527,0.0538870844564,0.198389819391,0.175747896153
85010640507,369.1278,447.1547,870.8988,369.118466667,447.1599,870.89174,0.0701225731149,0.176793231221,0.150845675664
85010640508,343.996,455.0733,868.6839,344.010136667,455.121946667,868.677473333,0.0871278340506,0.274805131223,0.249843294726
85010640509,349.9907,435.746,870.4255,349.994703333,435.770763333,870.414703333,0.117504278152,0.148996426676,0.222956915172
85010640510,374.7296,450.4407,872.5208,374.736116667,450.492076667,872.53317,0.0775384746638,0.326067909789,0.346482355548
85010640511,344.0565,445.8764,875.2097,344.08205,445.882016667,875.222586667,0.0816555129047,0.193676515509,0.177943211587
85010640512,343.3403,488.1346,880.2781,343.355313333,488.13171,880.28536,0.0934504501784,0.159211736387,0.153256593434
85010640513,350.6771,474.2796,876.9215,350.67808,474.2845,876.960963333,0.113073003336,0.398604338937,0.358962157727
85010640514,366.8211,482.627,875.0799,366.813376667,482.654213333,875.05295,0.176137859398,0.089484530135,0.119649090466
85010640515,353.1192,444.8691,875.7631,353.133856667,444.869553333,875.76543,0.0339846593192,0.065294019627,0.0709857610538
85010640516,360.958,452.7819,877.156,360.95396,452.791763333,877.159176667,0.0526197524803,0.0414741709104,0.0341944366093
85010640517,364.5017,434.506,879.6791,364.46691,434.48645,879.683756667,0.0478438430926,0.2592907335,0.240483523408
85010640518,360.6602,441.3401,878.2178,360.679926667,441.34093,878.236253333,0.0522488902349,0.117832835339,0.128060294427
85010640519,366.2855,439.7057,881.5132,366.31116,439.719096667,881.4815,0.21000186045,0.356522090641,0.476676308909
85010640520,337.6613,480.5396,890.531,337.667523333,480.496213333,890.511913333,0.09035788956,0.271904810378,0.247966800062
85010640521,367.9747,450.2751,883.477,367.98989,450.279873333,883.46594,0.115961083285,0.248728554968,0.198844981747
85010640522,362.5945,459.0128,885.1538,362.592966667,459.005243333,885.14782,0.0448409525118,0.0803714217484,0.0744416057398
85010640523,344.5215,461.3587,889.1169,344.524996667,461.34376,889.137903333,0.162032668663,0.118200709492,0.0766552218455
85010640524,350.166,432.1208,891.1777,350.160513333,432.108916667,891.17595,0.0645474201243,0.112178829442,0.127422150433
85010640525,372.9923,482.037,893.5507,373.027883333,482.018763333,893.527706667,0.0798454731375,0.328641330077,0.280746396786
85010640526,364.5226,484.814,895.9963,364.524053333,484.805513333,896.00384,0.0497832486456,0.109775967011,0.0857444643439
85010640527,367.3725,431.8161,899.3602,367.37086,431.821586667,899.364676667,0.0505443488576,0.118016254406,0.131270376737
85010640528,373.3508,434.0148,902.8786,373.352463333,434.02307,902.903256667,0.0410925179802,0.1609822947,0.16621564732
85010640529,340.1817,482.9696,909.2211,340.172766667,482.982,909.204616667,0.231350502324,0.176960699698,0.116054577977
