#file,n_vir,m_vir,r_vir,r_s,delta_c
Halo_NR_26418.csv,236,8.05832886e+02,4.16150689e-01,9.22914222e-02,9.70576406e+04
Halo_NR_26419.csv,236,8.05832886e+02,4.17199552e-01,8.21851194e-02,1.24604453e+05
Halo_NR_26420.csv,236,8.05832886e+02,4.17130172e-01,1.71402782e-01,2.60160098e+04
Halo_NR_26421.csv,236,8.05832886e+02,4.10514235e-01,7.25867525e-02,1.73474688e+05
Halo_NR_26422.csv,236,8.05832886e+02,4.17134792e-01,5.81538714e-02,3.04764656e+05
Halo_NR_26423.csv,236,8.05832886e+02,4.17012662e-01,9.46224406e-02,9.40871484e+04
Halo_NR_26424.csv,236,8.05832886e+02,4.11480218e-01,6.72995821e-02,2.09375969e+05
Halo_NR_26425.csv,236,8.05832886e+02,4.14197445e-01,1.67890087e-01,2.72165156e+04
Halo_NR_26426.csv,236,8.05832886e+02,4.16417986e-01,8.74584764e-02,1.11985820e+05
Halo_NR_26427.csv,236,8.05832886e+02,4.12002087e-01,1.09765448e-01,6.55562422e+04
Halo_NR_26428.csv,236,8.05832886e+02,4.15380001e-01,1.23518653e-01,5.17421680e+04
Halo_NR_26429.csv,236,8.05832886e+02,4.15833741e-01,8.68135542e-02,1.15830695e+05
Halo_NR_26431.csv,236,8.05832886e+02,4.15788770e-01,9.61162373e-02,9.13925078e+04
Halo_NR_26432.csv,236,8.05832886e+02,4.10140514e-01,1.43566787e-01,3.94167266e+04
Halo_NR_26435.csv,236,8.05832886e+02,4.15889680e-01,4.94294912e-02,4.49905688e+05
Halo_NR_26436.csv,236,8.05832886e+02,4.12406892e-01,1.09155267e-01,7.04603984e+04
Halo_NR_26437.csv,236,8.05832886e+02,4.15244132e-01,6.23664223e-02,2.52620859e+05
Halo_NR_26441.csv,236,8.05832886e+02,4.13161874e-01,1.23600014e-01,5.58177539e+04
Halo_NR_26442.csv,236,8.05832886e+02,4.16234076e-01,2.17760071e-01,1.58238545e+04
Halo_NR_26443.csv,236,8.05832886e+02,4.12970245e-01,8.39375556e-02,1.29224781e+05
Halo_NR_26446.csv,236,8.05832886e+02,4.16429758e-01,9.04373974e-02,1.04785703e+05
Halo_NR_26447.csv,236,8.05832886e+02,4.17039931e-01,7.47556388e-02,1.62472641e+05
Halo_NR_26449.csv,236,8.05832886e+02,4.15961862e-01,5.36769554e-02,3.63838625e+05
Halo_NR_26450.csv,236,8.05832886e+02,4.13436204e-01,1.17588505e-01,5.81027070e+04
Halo_NR_26451.csv,236,8.05832886e+02,4.17301357e-01,8.88232365e-02,1.08501797e+05
Halo_NR_26452.csv,236,8.05832886e+02,4.12711829e-01,1.13019295e-01,6.38754727e+04
Halo_NR_26453.csv,236,8.05832886e+02,4.16112602e-01,2.09386736e-01,1.66075645e+04
Halo_NR_26454.csv,236,8.05832886e+02,4.17094231e-01,1.04197472e-01,7.54947266e+04
Halo_NR_26457.csv,236,8.05832886e+02,4.12658274e-01,1.18705563e-01,5.68573711e+04
Halo_NR_26459.csv,236,8.05832886e+02,4.12599325e-01,1.16847642e-01,5.87641484e+04
Halo_NR_26461.csv,236,8.05832886e+02,4.10500795e-01,6.03772551e-02,2.71731844e+05
Halo_NR_26464.csv,236,8.05832886e+02,4.14227188e-01,6.16360120e-02,2.64190438e+05
Halo_NR_26466.csv,236,8.05832886e+02,4.15606350e-01,4.78974842e-02,4.74055625e+05
Halo_NR_26469.csv,236,8.05832886e+02,4.16577876e-01,5.65833859e-02,3.16982531e+05
Halo_NR_26470.csv,236,8.05832886e+02,4.13416058e-01,1.16541110e-01,5.74675547e+04
Halo_NR_26471.csv,236,8.05832886e+02,4.14050072e-01,8.64733607e-02,1.19277312e+05
Halo_NR_26472.csv,236,8.05832886e+02,4.15686071e-01,7.69306123e-02,1.49834188e+05
Halo_NR_26476.csv,236,8.05832886e+02,4.10183042e-01,6.98165968e-02,1.96143516e+05
Halo_NR_26479.csv,236,8.05832886e+02,4.17178482e-01,5.82446940e-02,2.97525219e+05
Halo_NR_26480.csv,236,8.05832886e+02,4.13169503e-01,5.46767563e-02,3.34252031e+05
Halo_NR_26482.csv,236,8.05832886e+02,4.14621651e-01,6.95535392e-02,1.95445781e+05
Halo_NR_26483.csv,236,8.05832886e+02,4.16158557e-01,7.07082450e-02,1.87444969e+05
Halo_NR_26485.csv,236,8.05832886e+02,4.14843261e-01,1.45995691e-01,3.62331875e+04
Halo_NR_26486.csv,236,8.05832886e+02,4.16374356e-01,9.84818563e-02,8.91056484e+04
Halo_NR_26487.csv,236,8.05832886e+02,4.16379511e-01,1.03045166e-01,7.94605469e+04
Halo_NR_26489.csv,236,8.05832886e+02,4.13337350e-01,9.32074934e-02,1.00980148e+05
Halo_NR_26490.csv,236,8.05832886e+02,4.13755417e-01,5.66860251e-02,3.22046906e+05
Halo_NR_26491.csv,236,8.05832886e+02,4.13733780e-01,1.02714874e-01,7.99639141e+04
Halo_NR_26492.csv,236,8.05832886e+02,4.12039191e-01,1.15404330e-01,6.04698516e+04
Halo_NR_26493.csv,236,8.05832886e+02,4.10770595e-01,1.06471874e-01,7.22190625e+04
Halo_NR_26494.csv,236,8.05832886e+02,4.16136861e-01,4.42053527e-02,5.74691062e+05
Halo_NR_26495.csv,236,8.05832886e+02,4.14386868e-01,4.49833982e-02,5.48964000e+05
Halo_NR_26496.csv,236,8.05832886e+02,4.16696370e-01,6.80564716e-02,2.05918406e+05
Halo_NR_26497.csv,236,8.05832886e+02,4.15831625e-01,5.34535274e-02,3.94614219e+05
Halo_NR_26498.csv,236,8.05832886e+02,4.11867231e-01,4.78080921e-02,4.70043375e+05
Halo_NR_26499.csv,236,8.05832886e+02,4.12068009e-01,4.62629907e-02,5.16430625e+05
Halo_NR_26500.csv,236,8.05832886e+02,4.08386767e-01,6.76559433e-02,2.11928812e+05
Halo_NR_26501.csv,236,8.05832886e+02,4.14879560e-01,6.04521371e-02,2.69464719e+05
Halo_NR_26502.csv,236,8.05832886e+02,4.13430005e-01,3.98034416e-02,8.18513750e+05
Halo_NR_26503.csv,236,8.05832886e+02,4.16275352e-01,7.48912767e-02,1.68207797e+05
Halo_NR_26504.csv,236,8.05832886e+02,4.07379627e-01,6.98604286e-02,1.89388312e+05
Halo_NR_26505.csv,235,8.02418335e+02,4.14991438e-01,1.60187647e-01,2.98886289e+04
Halo_NR_26507.csv,235,8.02418335e+02,4.14296448e-01,8.48583803e-02,1.17697625e+05
Halo_NR_26508.csv,235,8.02418335e+02,4.16057616e-01,2.92110071e-02,1.65053475e+06
Halo_NR_26509.csv,235,8.02418335e+02,4.14582670e-01,5.85281290e-02,2.98727312e+05
Halo_NR_26510.csv,235,8.02418335e+02,4.16047633e-01,1.51424572e-01,3.31348438e+04
Halo_NR_26511.csv,235,8.02418335e+02,4.14692730e-01,1.08521223e-01,6.89832734e+04
Halo_NR_26512.csv,235,8.02418335e+02,4.12458032e-01,3.40780973e-01,6.83420508e+03
Halo_NR_26513.csv,235,8.02418335e+02,4.13481355e-01,3.51885885e-01,6.46315039e+03
Halo_NR_26514.csv,235,8.02418335e+02,4.15044427e-01,1.51957437e-01,3.30360312e+04
Halo_NR_26516.csv,235,8.02418335e+02,4.15620565e-01,6.29970729e-02,2.41531734e+05
Halo_NR_26517.csv,235,8.02418335e+02,4.13486183e-01,4.26452458e-02,6.48969938e+05
Halo_NR_26518.csv,235,8.02418335e+02,4.13166165e-01,8.29337612e-02,1.29641164e+05
Halo_NR_26519.csv,235,8.02418335e+02,4.16074783e-01,9.58658084e-02,9.61033594e+04
Halo_NR_26520.csv,235,8.02418335e+02,4.15259272e-01,1.03761852e-01,7.32402969e+04
Halo_NR_26521.csv,235,8.02418335e+02,4.15838331e-01,6.49792850e-02,2.25861609e+05
Halo_NR_26522.csv,235,8.02418335e+02,4.16045427e-01,4.61582951e-02,5.31953750e+05
Halo_NR_26523.csv,235,8.02418335e+02,4.13668960e-01,7.34633133e-02,1.69473141e+05
Halo_NR_26526.csv,235,8.02418335e+02,4.13213193e-01,5.61463311e-02,3.38465906e+05
Halo_NR_26528.csv,235,8.02418335e+02,4.13699329e-01,8.82681012e-02,1.12350695e+05
Halo_NR_26529.csv,235,8.02418335e+02,4.14558589e-01,6.35955408e-02,2.35633594e+05
Halo_NR_26533.csv,235,8.02418335e+02,4.16644454e-01,8.45527947e-02,1.25636578e+05
Halo_NR_26534.csv,235,8.02418335e+02,4.15105850e-01,4.02837545e-02,7.33862625e+05
Halo_NR_26535.csv,235,8.02418335e+02,4.16237116e-01,7.96483532e-02,1.42239797e+05
Halo_NR_26537.csv,235,8.02418335e+02,4.16373849e-01,7.06476793e-02,1.81551219e+05
Halo_NR_26541.csv,235,8.02418335e+02,4.15208101e-01,4.08647209e-02,7.10521875e+05
Halo_NR_26543.csv,235,8.02418335e+02,4.09403324e-01,6.72783852e-02,2.10515797e+05
Halo_NR_26544.csv,235,8.02418335e+02,4.16036397e-01,1.03945822e-01,7.69837734e+04
Halo_NR_26545.csv,235,8.02418335e+02,4.13888901e-01,7.83452690e-02,1.48305219e+05
Halo_NR_26546.csv,235,8.02418335e+02,4.14865285e-01,8.37467536e-02,1.28422969e+05
Halo_NR_26548.csv,235,8.02418335e+02,4.14229631e-01,8.04442242e-02,1.41935984e+05
Halo_NR_26549.csv,235,8.02418335e+02,4.15772051e-01,1.69284567e-01,2.62341484e+04
Halo_NR_26550.csv,235,8.02418335e+02,4.15717036e-01,1.39539719e-01,3.95155703e+04
Halo_NR_26551.csv,235,8.02418335e+02,4.13093835e-01,9.68439579e-02,9.08466562e+04
Halo_NR_26552.csv,235,8.02418335e+02,4.13410336e-01,6.36688694e-02,2.50641047e+05
Halo_NR_26553.csv,235,8.02418335e+02,4.14960414e-01,3.38256285e-02,1.22021375e+06
Halo_NR_26554.csv,235,8.02418335e+02,4.15921956e-01,5.46379685e-02,3.44106094e+05
Halo_NR_26556.csv,235,8.02418335e+02,4.16489601e-01,6.97598979e-02,1.90234938e+05
Halo_NR_26557.csv,235,8.02418335e+02,4.16056961e-01,8.69735405e-02,1.15548188e+05
Halo_NR_26558.csv,235,8.02418335e+02,4.11740154e-01,6.78602532e-02,2.04917078e+05
Halo_NR_26560.csv,235,8.02418335e+02,4.13753510e-01,6.33363053e-02,2.37874219e+05
Halo_NR_26562.csv,235,8.02418335e+02,4.14096445e-01,8.19564536e-02,1.30513648e+05
Halo_NR_26565.csv,235,8.02418335e+02,4.16639537e-01,2.17451736e-01,1.64149941e+04
Halo_NR_26566.csv,235,8.02418335e+02,4.16663677e-01,1.22325838e-01,5.27616445e+04
Halo_NR_26567.csv,235,8.02418335e+02,4.16682273e-01,2.66455680e-01,1.05258896e+04
Halo_NR_26568.csv,235,8.02418335e+02,4.15023655e-01,5.33223525e-02,3.63203625e+05
Halo_NR_26569.csv,235,8.02418335e+02,4.15264577e-01,5.51714301e-02,3.32764656e+05
Halo_NR_26570.csv,235,8.02418335e+02,4.14325058e-01,8.08913782e-02,1.33312047e+05
Halo_NR_26572.csv,235,8.02418335e+02,4.15221900e-01,8.63320157e-02,1.14415523e+05
Halo_NR_26573.csv,235,8.02418335e+02,4.16041315e-01,1.64605156e-01,2.80585527e+04
Halo_NR_26574.csv,235,8.02418335e+02,4.14019883e-01,1.35255128e-01,4.26623672e+04
Halo_NR_26575.csv,235,8.02418335e+02,4.11078185e-01,7.35902041e-02,1.66820344e+05
Halo_NR_26577.csv,235,8.02418335e+02,4.15890694e-01,7.71326423e-02,1.51338797e+05
Halo_NR_26578.csv,235,8.02418335e+02,4.16662395e-01,5.42850830e-02,3.48903125e+05
Halo_NR_26581.csv,235,8.02418335e+02,4.16603386e-01,1.24237992e-01,5.20956055e+04
Halo_NR_26583.csv,235,8.02418335e+02,4.16506112e-01,9.01701748e-02,1.04381312e+05
Halo_NR_26584.csv,235,8.02418335e+02,3.98685813e-01,8.66194218e-02,1.19134836e+05
Halo_NR_26585.csv,235,8.02418335e+02,4.15830225e-01,9.96415243e-02,8.28715000e+04
Halo_NR_26586.csv,235,8.02418335e+02,4.15566206e-01,7.48743340e-02,1.60274719e+05
Halo_NR_26587.csv,235,8.02418335e+02,4.15971220e-01,1.68042243e-01,2.75647227e+04
Halo_NR_26589.csv,235,8.02418335e+02,4.16154861e-01,4.01549861e-02,7.61722562e+05
Halo_NR_26591.csv,235,8.02418335e+02,4.16117698e-01,1.11748509e-01,6.35720938e+04
Halo_NR_26592.csv,235,8.02418335e+02,4.09600407e-01,7.09286183e-02,1.81292734e+05
Halo_NR_26593.csv,235,8.02418335e+02,4.07504827e-01,5.19245453e-02,4.01626219e+05
Halo_NR_26594.csv,235,8.02418335e+02,4.14346635e-01,3.87538783e-02,8.17757375e+05
Halo_NR_26595.csv,235,8.02418335e+02,4.16668981e-01,1.15161262e-01,6.12471914e+04
Halo_NR_26597.csv,235,8.02418335e+02,4.15724039e-01,6.90328553e-02,1.93974203e+05
Halo_NR_26598.csv,235,8.02418335e+02,4.15483147e-01,4.41047028e-02,5.98831312e+05
Halo_NR_26599.csv,235,8.02418335e+02,4.15557027e-01,4.39642556e-02,5.88297750e+05
Halo_NR_26600.csv,235,8.02418335e+02,4.16622907e-01,7.83586130e-02,1.43416578e+05
Halo_NR_26601.csv,235,8.02418335e+02,4.15921062e-01,8.08867961e-02,1.33132188e+05
Halo_NR_26603.csv,235,8.02418335e+02,4.15169239e-01,5.96694127e-02,2.85885188e+05
Halo_NR_26604.csv,235,8.02418335e+02,4.14156854e-01,1.16279826e-01,6.24786445e+04
Halo_NR_26608.csv,235,8.02418335e+02,4.16667253e-01,1.82888731e-01,2.45638652e+04
Halo_NR_26609.csv,235,8.02418335e+02,4.14058924e-01,1.34407699e-01,4.32962578e+04
Halo_NR_26611.csv,235,8.02418335e+02,4.14983660e-01,9.38242823e-02,9.63325859e+04
Halo_NR_26612.csv,235,8.02418335e+02,4.16209430e-01,4.15465944e-02,6.60442875e+05
Halo_NR_26613.csv,235,8.02418335e+02,4.16778356e-01,8.97455439e-02,1.07820383e+05
Halo_NR_26614.csv,235,8.02418335e+02,4.11127657e-01,7.42043853e-02,1.80155203e+05
Halo_NR_26615.csv,235,8.02418335e+02,4.16243196e-01,5.44179380e-02,3.52918688e+05
Halo_NR_26618.csv,235,8.02418335e+02,4.08825547e-01,4.46728840e-02,5.86386125e+05
Halo_NR_26619.csv,235,8.02418335e+02,4.12613720e-01,5.03826328e-02,4.14055125e+05
Halo_NR_26623.csv,235,8.02418335e+02,4.16025579e-01,5.64437285e-02,3.29203875e+05
Halo_NR_26624.csv,235,8.02418335e+02,4.07765776e-01,8.94628689e-02,1.14253922e+05
Halo_NR_26627.csv,235,8.02418335e+02,4.14402395e-01,1.12773933e-01,6.41368008e+04
Halo_NR_26628.csv,235,8.02418335e+02,4.14619803e-01,5.52459918e-02,3.35341938e+05
Halo_NR_26630.csv,235,8.02418335e+02,4.16618168e-01,4.98554036e-02,4.31040969e+05
Halo_NR_26631.csv,235,8.02418335e+02,4.14747924e-01,2.05562413e-01,1.76646074e+04
Halo_NR_26632.csv,235,8.02418335e+02,4.13891196e-01,1.01805747e-01,8.08383359e+04
Halo_NR_26639.csv,234,7.99003784e+02,4.12477762e-01,6.27672076e-02,2.48315734e+05
Halo_NR_26640.csv,234,7.99003784e+02,4.13279086e-01,1.74446508e-01,2.47251426e+04
Halo_NR_26641.csv,234,7.99003784e+02,4.04042631e-01,5.80739826e-02,2.88261688e+05
Halo_NR_26642.csv,234,7.99003784e+02,4.11255419e-01,8.47334117e-02,1.20026492e+05
Halo_NR_26643.csv,234,7.99003784e+02,4.15197968e-01,9.42100435e-02,9.64231484e+04
Halo_NR_26645.csv,234,7.99003784e+02,4.12578911e-01,1.11539289e-01,6.64235469e+04
Halo_NR_26646.csv,234,7.99003784e+02,4.13896829e-01,4.09115590e-02,7.49988375e+05
Halo_NR_26647.csv,234,7.99003784e+02,4.12706375e-01,8.23858678e-02,1.28083188e+05
Halo_NR_26648.csv,234,7.99003784e+02,4.08482820e-01,5.01868874e-02,4.36443062e+05
Halo_NR_26649.csv,234,7.99003784e+02,4.15536165e-01,2.57443339e-01,1.14560137e+04
Halo_NR_26651.csv,234,7.99003784e+02,4.14856672e-01,6.53400123e-02,2.18003594e+05
Halo_NR_26653.csv,234,7.99003784e+02,4.15227175e-01,6.37931749e-02,2.28450734e+05
Halo_NR_26654.csv,234,7.99003784e+02,4.15708363e-01,7.04037696e-02,1.89680875e+05
Halo_NR_26655.csv,234,7.99003784e+02,4.13457185e-01,1.73782796e-01,2.64314375e+04
Halo_NR_26656.csv,234,7.99003784e+02,4.12175775e-01,9.67774391e-02,8.99901562e+04
Halo_NR_26657.csv,234,7.99003784e+02,4.16149497e-01,1.61204547e-01,2.90267930e+04
Halo_NR_26658.csv,234,7.99003784e+02,4.12930846e-01,9.47165787e-02,9.98434844e+04
Halo_NR_26659.csv,234,7.99003784e+02,4.12760556e-01,8.08393061e-02,1.33626703e+05
Halo_NR_26660.csv,234,7.99003784e+02,4.12451804e-01,9.54540297e-02,9.34751562e+04
Halo_NR_26661.csv,234,7.99003784e+02,4.12313968e-01,5.65640442e-02,3.19593656e+05
Halo_NR_26664.csv,234,7.99003784e+02,4.13602054e-01,8.01310167e-02,1.36827047e+05
Halo_NR_26665.csv,234,7.99003784e+02,4.15783554e-01,8.51299763e-02,1.27749312e+05
Halo_NR_26666.csv,234,7.99003784e+02,4.14349496e-01,1.13586083e-01,6.14367070e+04
Halo_NR_26667.csv,234,7.99003784e+02,4.15164948e-01,6.36605918e-02,2.42107109e+05
Halo_NR_26668.csv,234,7.99003784e+02,4.13366407e-01,9.34632346e-02,9.89867344e+04
Halo_NR_26670.csv,234,7.99003784e+02,4.06418860e-01,5.22440635e-02,3.96097156e+05
Halo_NR_26672.csv,234,7.99003784e+02,4.14465845e-01,9.70408767e-02,8.94077500e+04
Halo_NR_26675.csv,234,7.99003784e+02,4.16112751e-01,8.63156319e-02,1.17132094e+05
Halo_NR_26677.csv,234,7.99003784e+02,4.14069116e-01,8.95527750e-02,1.08019773e+05
Halo_NR_26681.csv,234,7.99003784e+02,4.12888467e-01,4.24168892e-02,6.29153000e+05
Halo_NR_26682.csv,234,7.99003784e+02,4.15830106e-01,8.49254802e-02,1.21893625e+05
Halo_NR_26684.csv,234,7.99003784e+02,4.12772864e-01,1.05572589e-01,7.41708750e+04
Halo_NR_26686.csv,234,7.99003784e+02,4.14620429e-01,8.41771886e-02,1.20137695e+05
Halo_NR_26687.csv,234,7.99003784e+02,4.15921003e-01,7.80082196e-02,1.54579719e+05
Halo_NR_26688.csv,234,7.99003784e+02,4.13017869e-01,1.36041239e-01,4.35568359e+04
Halo_NR_26689.csv,234,7.99003784e+02,4.15239662e-01,6.80988282e-02,2.02148359e+05
Halo_NR_26691.csv,234,7.99003784e+02,4.13362116e-01,1.00410439e-01,7.94460234e+04
Halo_NR_26692.csv,234,7.99003784e+02,4.07928437e-01,6.86134547e-02,2.01076219e+05
Halo_NR_26693.csv,234,7.99003784e+02,4.16122019e-01,9.57762226e-02,9.08569453e+04
Halo_NR_26695.csv,234,7.99003784e+02,4.16068763e-01,9.44275931e-02,9.38929844e+04
Halo_NR_26696.csv,234,7.99003784e+02,4.14767176e-01,1.71132892e-01,2.69692500e+04
Halo_NR_26697.csv,234,7.99003784e+02,4.12944406e-01,9.32997540e-02,9.79425000e+04
Halo_NR_26698.csv,234,7.99003784e+02,4.14638937e-01,4.87186611e-02,4.59665031e+05
Halo_NR_26699.csv,234,7.99003784e+02,4.13381994e-01,5.91473654e-02,2.95293062e+05
Halo_NR_26700.csv,234,7.99003784e+02,4.15650606e-01,7.56569281e-02,1.58155438e+05
Halo_NR_26701.csv,234,7.99003784e+02,4.11148906e-01,7.90451169e-02,1.45585062e+05
Halo_NR_26703.csv,234,7.99003784e+02,4.16133910e-01,6.80331960e-02,2.04566250e+05
Halo_NR_26704.csv,234,7.99003784e+02,4.12050873e-01,1.01520844e-01,8.63055859e+04
Halo_NR_26705.csv,234,7.99003784e+02,4.13392276e-01,1.33114725e-01,4.36000352e+04
Halo_NR_26707.csv,234,7.99003784e+02,4.06061471e-01,1.08987175e-01,6.83013281e+04
Halo_NR_26708.csv,234,7.99003784e+02,4.13517296e-01,6.64562583e-02,2.14332391e+05
Halo_NR_26709.csv,234,7.99003784e+02,4.14142877e-01,1.06326744e-01,7.15399531e+04
Halo_NR_26710.csv,234,7.99003784e+02,4.09462929e-01,6.75138384e-02,2.16422844e+05
Halo_NR_26712.csv,234,7.99003784e+02,4.12965029e-01,1.90404505e-01,2.07053047e+04
Halo_NR_26713.csv,234,7.99003784e+02,4.12479758e-01,6.71977401e-02,2.08870562e+05
Halo_NR_26715.csv,234,7.99003784e+02,4.16029245e-01,1.23284943e-01,5.15511992e+04
Halo_NR_26721.csv,234,7.99003784e+02,4.10752624e-01,7.52841607e-02,1.62006141e+05
Halo_NR_26722.csv,234,7.99003784e+02,4.12284791e-01,7.16616809e-02,1.79886156e+05
Halo_NR_26725.csv,234,7.99003784e+02,4.15935516e-01,9.12497863e-02,1.00803117e+05
Halo_NR_26726.csv,234,7.99003784e+02,4.14805114e-01,8.60337615e-02,1.22102414e+05
Halo_NR_26727.csv,234,7.99003784e+02,4.11273003e-01,1.37024239e-01,4.18262422e+04
Halo_NR_26728.csv,234,7.99003784e+02,4.15162623e-01,1.03485987e-01,8.41821953e+04
Halo_NR_26732.csv,234,7.99003784e+02,4.15501088e-01,9.99087542e-02,8.07315938e+04
Halo_NR_26733.csv,234,7.99003784e+02,4.15203065e-01,7.83046857e-02,1.45431328e+05
Halo_NR_26734.csv,234,7.99003784e+02,4.09773469e-01,4.71265577e-02,4.94097625e+05
Halo_NR_26735.csv,234,7.99003784e+02,4.15864229e-01,5.54594360e-02,3.35936219e+05
Halo_NR_26736.csv,234,7.99003784e+02,4.14616078e-01,9.94502753e-02,8.28459141e+04
Halo_NR_26737.csv,234,7.99003784e+02,4.08371657e-01,5.14017902e-02,4.29826344e+05
Halo_NR_26738.csv,234,7.99003784e+02,4.15279418e-01,3.36859711e-02,1.17667975e+06
Halo_NR_26739.csv,234,7.99003784e+02,4.12388653e-01,1.18671343e-01,5.66769688e+04
Halo_NR_26740.csv,234,7.99003784e+02,4.08896834e-01,7.11618364e-02,1.86108891e+05
Halo_NR_26741.csv,234,7.99003784e+02,4.11562771e-01,6.38375804e-02,2.50545234e+05
Halo_NR_26744.csv,234,7.99003784e+02,4.13111299e-01,1.11773290e-01,6.53642500e+04
Halo_NR_26745.csv,234,7.99003784e+02,4.13852841e-01,7.78006688e-02,1.48656141e+05
Halo_NR_26746.csv,234,7.99003784e+02,4.16169286e-01,1.61973715e-01,2.88883613e+04
Halo_NR_26747.csv,234,7.99003784e+02,4.15753245e-01,4.44008410e-02,5.88915688e+05
Halo_NR_26748.csv,234,7.99003784e+02,4.14338797e-01,7.55002946e-02,1.57537312e+05
Halo_NR_26749.csv,234,7.99003784e+02,4.13205653e-01,8.76901373e-02,1.14507188e+05
Halo_NR_26750.csv,234,7.99003784e+02,4.15702999e-01,5.42942993e-02,3.45399969e+05
Halo_NR_26751.csv,234,7.99003784e+02,4.15771991e-01,7.59097263e-02,1.59019906e+05
Halo_NR_26752.csv,234,7.99003784e+02,4.15185601e-01,4.80009615e-02,4.86209250e+05
Halo_NR_26753.csv,234,7.99003784e+02,4.10382628e-01,5.63376844e-02,3.25562875e+05
Halo_NR_26756.csv,234,7.99003784e+02,4.12287205e-01,6.10062294e-02,2.59382953e+05
Halo_NR_26757.csv,233,7.95589233e+02,4.12147492e-01,1.46906614e-01,3.71835469e+04
Halo_NR_26759.csv,233,7.95589233e+02,4.08258677e-01,7.02949315e-02,1.82209641e+05
Halo_NR_26762.csv,233,7.95589233e+02,4.15322900e-01,5.71181774e-02,3.06039750e+05
Halo_NR_26766.csv,233,7.95589233e+02,4.15197521e-01,1.60094976e-01,3.09521895e+04
Halo_NR_26767.csv,233,7.95589233e+02,4.03963149e-01,1.15254961e-01,6.21075547e+04
Halo_NR_26769.csv,233,7.95589233e+02,4.13813651e-01,1.11984216e-01,6.52914258e+04
Halo_NR_26770.csv,233,7.95589233e+02,4.08870816e-01,4.78283428e-02,4.89840531e+05
Halo_NR_26771.csv,233,7.95589233e+02,4.07203019e-01,6.11958615e-02,2.61446469e+05
Halo_NR_26772.csv,233,7.95589233e+02,4.14027870e-01,5.80065921e-02,3.04447719e+05
Halo_NR_26775.csv,233,7.95589233e+02,4.14926201e-01,6.48767203e-02,2.34994406e+05
Halo_NR_26777.csv,233,7.95589233e+02,4.15064216e-01,8.96191001e-02,1.04749938e+05
Halo_NR_26778.csv,233,7.95589233e+02,4.09086138e-01,1.16433226e-01,5.77611719e+04
Halo_NR_26780.csv,233,7.95589233e+02,4.15397018e-01,1.40080363e-01,3.94299805e+04
Halo_NR_26781.csv,233,7.95589233e+02,4.15415525e-01,9.16186869e-02,9.87251484e+04
Halo_NR_26782.csv,233,7.95589233e+02,4.14219588e-01,5.49754016e-02,3.46656812e+05
Halo_NR_26783.csv,233,7.95589233e+02,4.13625240e-01,6.50017932e-02,2.34906094e+05
Halo_NR_26785.csv,233,7.95589233e+02,4.11869645e-01,6.12639040e-02,2.57806594e+05
Halo_NR_26786.csv,233,7.95589233e+02,4.13866729e-01,1.00343794e-01,7.95679922e+04
Halo_NR_26787.csv,233,7.95589233e+02,4.12426084e-01,7.73990899e-02,1.61032688e+05
Halo_NR_26790.csv,233,7.95589233e+02,4.11589593e-01,5.60311489e-02,3.05755312e+05
Halo_NR_26791.csv,233,7.95589233e+02,4.14052337e-01,6.57135025e-02,2.17093766e+05
Halo_NR_26793.csv,233,7.95589233e+02,4.15577948e-01,5.49713634e-02,3.34590625e+05
Halo_NR_26794.csv,233,7.95589233e+02,4.13694233e-01,9.49418396e-02,9.64943047e+04
Halo_NR_26795.csv,233,7.95589233e+02,4.15091842e-01,4.85981889e-02,4.61656281e+05
Halo_NR_26796.csv,233,7.95589233e+02,4.15361732e-01,1.76642761e-01,2.42377441e+04
Halo_NR_26797.csv,233,7.95589233e+02,4.12742585e-01,1.29961789e-01,4.50528438e+04
Halo_NR_26799.csv,233,7.95589233e+02,4.13381636e-01,6.86972812e-02,2.09172500e+05
Halo_NR_26800.csv,233,7.95589233e+02,4.11661804e-01,7.23160133e-02,1.70847250e+05
Halo_NR_26801.csv,233,7.95589233e+02,4.14882451e-01,4.45426777e-02,5.74582438e+05
Halo_NR_26802.csv,233,7.95589233e+02,4.11498040e-01,5.59589751e-02,3.30294344e+05
Halo_NR_26803.csv,233,7.95589233e+02,4.15590674e-01,9.19268280e-02,9.81142734e+04
Halo_NR_26804.csv,233,7.95589233e+02,4.14875269e-01,8.11154246e-02,1.34169406e+05
Halo_NR_26805.csv,233,7.95589233e+02,4.15092677e-01,9.20133963e-02,1.01180234e+05
Halo_NR_26808.csv,233,7.95589233e+02,4.06773120e-01,2.12239847e-01,1.68758652e+04
Halo_NR_26810.csv,233,7.95589233e+02,4.12358969e-01,5.43267690e-02,3.58300625e+05
Halo_NR_26811.csv,233,7.95589233e+02,4.06539857e-01,7.89912790e-02,1.38580797e+05
Halo_NR_26812.csv,233,7.95589233e+02,4.13116008e-01,2.71495819e-01,1.02143828e+04
Halo_NR_26816.csv,233,7.95589233e+02,4.12100852e-01,1.03935666e-01,7.51685000e+04
Halo_NR_26817.csv,233,7.95589233e+02,4.15475786e-01,9.12923515e-02,1.01899234e+05
Halo_NR_26820.csv,233,7.95589233e+02,4.11377907e-01,6.03312403e-02,2.79014125e+05
Halo_NR_26822.csv,233,7.95589233e+02,4.15261507e-01,1.07231803e-01,7.19210547e+04
